"Gene","logFC","AveExpr","t","P.Value","adj.P.Val"
"FTH1",0.411421134674544,19.0825401825522,1.74571395023176,0.0883335808290988,0.967211871231795
"HRMT1L3",0.489595341915598,10.8826601383883,1.74551651862781,0.0883683248507248,0.967211871231795
"HNRPF",0.415078436959277,16.9359418804628,1.74549833108702,0.0883715260693216,0.967211871231795
"LOC348174,MGC34761,LOC497190",0.393293450719711,9.49240050240862,1.74483869302669,0.0884876955523973,0.967211871231795
"PLK4",0.501961001840504,8.37383500615231,1.74422733969711,0.0885954754808928,0.967211871231795
"TSLP",0.402367051304981,9.94819708795719,1.74369462361565,0.0886894812893388,0.967211871231795
"C14orf10",0.398253934325095,14.2832278020676,1.74347766638808,0.0887277905471891,0.967211871231795
"GABRB3",0.463062305067404,8.44450263350646,1.74333474062952,0.0887530352390667,0.967211871231795
"PPP3CC",0.443113734293145,12.2850952812802,1.74331598701703,0.0887563480975474,0.967211871231795
"NOX4",0.51149361374265,9.09246310929568,1.74331438813943,0.0887566305468534,0.967211871231795
"ANG",0.451447414425035,14.1867928824767,1.74306491538595,0.0888007102913081,0.967211871231795
"BMP3",0.450421287862183,8.36309091759111,1.74202819662681,0.0889840857604263,0.967211871231795
"CTGF",0.708433284146163,16.5361615661652,1.74201312769918,0.088986753492201,0.967211871231795
"L3MBTL3",0.506848012107938,12.6966064229254,1.74191918347684,0.089003386440041,0.967211871231795
"PRAM-1",0.505255629900315,9.87563115873313,1.74106638106075,0.0891544950349449,0.967211871231795
"SLC27A4",0.566925600703,10.1466954632284,1.74031677014102,0.08928749593647,0.967211871231795
"FLJ11000",0.486671870921796,13.4763755056193,1.73993074992353,0.0893560507833582,0.967211871231795
"SPAG6",0.605881656946028,8.58037300823628,1.73986188885288,0.0893682847094806,0.967211871231795
"GBA3",0.565739479947259,9.27262665088042,1.73973089333215,0.0893915613643054,0.967211871231795
"ENPP5",0.323174962137175,9.19775920883791,1.73921057502976,0.0894840669530018,0.967211871231795
