"Gene","logFC","AveExpr","t","P.Value","adj.P.Val"
"MGST3",3.324751,11.0349578333333,11.3223997493178,8.03105956984124e-07,4.17931498496889e-05
"SPTBN2",-5.86931486666667,9.6553989,-11.3176932198123,8.06079058885794e-07,4.17931498496889e-05
"S100A4",3.49724166666667,10.4271975,11.2666502343496,8.39111001066828e-07,4.30051403166988e-05
"ALG8",3.48428395,9.574134775,11.2561043249552,8.46119370425785e-07,4.30051403166988e-05
"ZNF276",-7.40390406666667,10.6756063,-11.2494971224303,8.50542984360993e-07,4.30051403166988e-05
"RPL14",4.15234333333334,9.67764383333333,11.2144330794283,8.74448007730058e-07,4.36679414086997e-05
"SLC33A1",4.46750646666667,5.058407,11.2094180879985,8.77926903117042e-07,4.36679414086997e-05
"BEST1",5.3365566,6.20928203333333,11.194335560602,8.88481570873079e-07,4.38365342790443e-05
"GIMAP7",4.32726216666667,6.45034758333333,11.1634022916077,9.1056722256768e-07,4.45668021413525e-05
"TMEM9B",4.30375653333334,9.43520623333333,11.1362711759328,9.30435150480231e-07,4.51777956399845e-05
"RPS16",3.5679355,12.3159535833333,11.1244240807598,9.39259616045906e-07,4.52471679603847e-05
"KRTAP19-8",4.50496526666667,9.74895803333333,11.1033114260811,9.55214386143851e-07,4.56562626127194e-05
"EMD",3.8060946,4.38252316666667,11.0908310059441,9.64785615005189e-07,4.57562666093158e-05
"PARP9",-6.17019566666667,11.0204838333333,-11.0039664561592,1.03439295070707e-06,4.86801236340451e-05
"AP2A1",4.018636,7.2082105,10.9815542735225,1.05323509215015e-06,4.91884907921727e-05
"VAMP3",4.64363073333334,5.04660976666667,10.9580874047403,1.07336865047715e-06,4.94941352320932e-05
"RAB34",3.62639206666667,4.4993162,10.9551027969237,1.07595946156724e-06,4.94941352320932e-05
"PBX2",4.4560426,4.70749716666667,10.9426328577578,1.08685860193092e-06,4.96223949747268e-05
"IL2RG",3.52291013333334,4.60238186666667,10.9120960078954,1.11406421450009e-06,5.01233880311133e-05
"UQCRB",5.0440177,5.86099315,10.9119266235134,1.11421719062298e-06,5.01233880311133e-05
"CLEC7A",-5.99882403333333,6.60673031666667,-10.8838027433714,1.13993942322776e-06,5.02991657977765e-05
"EGFR",-4.71315405,8.84374264166667,-10.8809062356956,1.14262539184109e-06,5.02991657977765e-05
"MCEE",3.51302,4.68336253333333,10.8807298786045,1.14278915428096e-06,5.02991657977765e-05
"LRRC41",4.4359763,5.84470635,10.8564333453752,1.16559878362481e-06,5.06935507538595e-05
"AGAP6",3.84577283333333,6.89750775,10.8471423719343,1.17445288497989e-06,5.06935507538595e-05
"CCL15",3.37233753333333,4.21337323333333,10.8448931582055,1.17660742187775e-06,5.06935507538595e-05
"UNG",3.14673233333334,7.68056716666667,10.8218072210422,1.1989741752097e-06,5.0805079221484e-05
"FAM83G",-3.5261597,4.65140785,-10.8188602360251,1.2018627904985e-06,5.0805079221484e-05
"RPL15",3.06971066666667,13.525301,10.8156526158337,1.20501556460749e-06,5.0805079221484e-05
"RPL8",4.50973966666667,11.0990411666667,10.8081627133568,1.21241280914297e-06,5.0805079221484e-05
"NPC2",3.07052183333334,13.4962930833333,10.7710670159661,1.2497920176506e-06,5.20006242236124e-05
"NFKB2",3.438176,6.900378,10.763140056608,1.25794252780233e-06,5.20006242236124e-05
"SLC35D1",3.42058383333334,6.84207108333333,10.7338976684377,1.28851807450858e-06,5.2604851039077e-05
"DECR1",4.35127543333334,7.41767411666667,10.726796713069,1.29606525289682e-06,5.2604851039077e-05
"RTN1",3.4499863,4.81330251666667,10.7242057172391,1.29883113796836e-06,5.2604851039077e-05
"FAM63B",-3.54079175,8.68157079166667,-10.7146868538468,1.30904827555138e-06,5.2604851039077e-05
"INPP5E",3.387373,4.2749923,10.7086707381091,1.31555119466799e-06,5.2604851039077e-05
"PLSCR3",3.47745466666667,11.9527793333333,10.695262112322,1.33017275402732e-06,5.28441357736308e-05
"BANF1",3.56422113333334,8.92135243333333,10.6834798770551,1.3431681107344e-06,5.30161451707941e-05
"ZNF678",-7.13105276666667,11.9131206166667,-10.6565136962143,1.37343835244871e-06,5.38634348735974e-05
"CCDC115",3.70459323333334,7.69976371666667,10.6267342962135,1.40773919441444e-06,5.48569961237424e-05
"TPT1",3.23009666666667,14.1373848333333,10.5999034868038,1.43945006449884e-06,5.57376930038223e-05
"C20orf85",3.73375553333334,9.2231244,10.5865147907449,1.45556646262631e-06,5.60072680399231e-05
"TNKS1BP1",3.877497,13.8908615,10.5625349601146,1.48492898606512e-06,5.67799721046652e-05
"CSTA",7.56309576666667,12.11051145,10.5383459611913,1.5152075082129e-06,5.75778853120901e-05
"IHH",-3.8776915,12.84690175,-10.5182511318746,1.5408766827397e-06,5.81918737345769e-05
"VCAM1",3.60387133333333,7.94137016666667,10.4613187188806,1.61623000501822e-06,6.03652994976402e-05
"SYNGR4",3.99212033333333,7.64285983333333,10.4493830793725,1.63253486996966e-06,6.03652994976402e-05
"XRRA1",3.99751763333334,6.75475918333333,10.4479450099506,1.63451151860855e-06,6.03652994976402e-05
"AADAC",3.70253343333333,4.81956731666667,10.4454880762591,1.63789469052113e-06,6.03652994976402e-05
"SAPCD2",3.388994,14.6239353333333,10.4302502758556,1.65904934813246e-06,6.07788258196071e-05
"PTCH2",3.016349,11.9080703333333,10.4198506296084,1.67365924558971e-06,6.09490908602253e-05
"MYBPHL",-3.4263837,8.68791615,-10.3944398177623,1.70995488148925e-06,6.14941801673664e-05
"ACTG1",4.40120543333334,9.30328078333333,10.3938175748839,1.71085442937949e-06,6.14941801673664e-05
"ADH7",4.49006516666667,4.99877328333333,10.3883497104908,1.71878143324937e-06,6.14941801673664e-05
"ALDOB",3.48791956666667,6.63451021666667,10.3639326914415,1.75467498577792e-06,6.23120266683268e-05
"DPAGT1",3.55916656666667,4.59716805,10.3529515271874,1.77108494582476e-06,6.23120266683268e-05
"MRPS14",4.9695154,8.02133596666667,10.3420438929062,1.78755185094959e-06,6.23120266683268e-05
"ACSL5",3.56222463333334,7.08258201666667,10.3281454457988,1.80877771591342e-06,6.23120266683268e-05
"RPS8",3.04471266666667,14.1403346666667,10.3275605482733,1.80967702058113e-06,6.23120266683268e-05
"BANF2",-7.43839513333333,10.0764999333333,-10.3245921840031,1.81424857400871e-06,6.23120266683268e-05
"SPTBN4",3.69842333333334,14.4687106666667,10.3128707175897,1.83242489427952e-06,6.23120266683268e-05
"PFDN5",3.86795246666667,9.8118531,10.3004393172234,1.85192064837371e-06,6.23120266683268e-05
"ANKFY1",-5.12672076666667,8.16590028333333,-10.2970000874933,1.85735438061286e-06,6.23120266683268e-05
"FXYD3",3.63013033333334,13.0669091666667,10.2923613538333,1.86471096363621e-06,6.23120266683268e-05
"CSDA",-4.05931106666667,8.83764113333333,-10.2912700030897,1.86644638123023e-06,6.23120266683268e-05
"KIAA0040",-4.13020526666667,6.30552243333333,-10.2856104584959,1.8754744019099e-06,6.23120266683268e-05
"HLA-F",-4.24170183333333,11.1927189166667,-10.2837956008694,1.87837957066624e-06,6.23120266683268e-05
"HMGN1",-3.489081,13.6967041666667,-10.2757171703624,1.89137130556725e-06,6.23120266683268e-05
"MEF2D",-6.55248606666667,10.3802966333333,-10.2738327559945,1.8944159791286e-06,6.23120266683268e-05
"SPOCD1",-3.13666033333333,14.9817465,-10.2434325716409,1.94428431482376e-06,6.36103285459452e-05
"PODN",3.8083275,5.33365678333333,10.2224457504929,1.97955059598582e-06,6.41974206661196e-05
"EEF1E1",-6.60930166666667,8.3771375,-10.2202883305406,1.98321551256891e-06,6.41974206661196e-05
"GLI3",2.97493526666667,7.68460836666667,10.2009665856339,2.01637213361482e-06,6.49271827023972e-05
"LCP2",3.51966433333334,11.5988231666667,10.1827666441185,2.04816048039582e-06,6.56054754924692e-05
"ATG2A",3.04669666666667,11.6647666666667,10.1666514178521,2.07676682084617e-06,6.61753094267544e-05
"SHBG",3.63387493333333,6.25005058333333,10.1092935693832,2.1821947737168e-06,6.91744436559552e-05
"PTPRR",3.78612416666667,5.63037931666667,10.1013309388675,2.19728899509054e-06,6.91795975424935e-05
"CACNA1A",4.37764533333334,9.10315083333333,10.0973006989845,2.20497246171727e-06,6.91795975424935e-05
"NOS3",-7.4487361,8.40690961666667,-10.0711565105119,2.25553639784506e-06,7.04049575613067e-05
"WASF3",-6.8551351,9.97573778333333,-10.0271562335668,2.34352982131253e-06,7.25357796746441e-05
"THEG",3.10158798333334,6.86332359166667,10.0252075504282,2.34751297410584e-06,7.25357796746441e-05
"UBE2E3",4.230844,12.6805466666667,9.9981792970074,2.4035316938986e-06,7.34168911307101e-05
"YAF2",-3.68559242222222,10.4332613555556,-9.99794066478958,2.40403276463632e-06,7.34168911307101e-05
"RSL24D1",3.82934073333334,8.2395763,9.99413973229796,2.4120292770959e-06,7.34168911307101e-05
"MEPCE",3.0179908,3.98847126666667,9.98282276184393,2.43601144851008e-06,7.37797922870527e-05
"CIB2",2.86057343333333,8.58852895,9.95662345616914,2.49254070827299e-06,7.51200199665723e-05
"KANSL2",3.12465416666667,6.81678591666667,9.94029902495358,2.52848971235498e-06,7.540838013484e-05
"EMID1",3.31031396666667,4.68123925,9.93768282197535,2.53430368061283e-06,7.540838013484e-05
"C14orf118",-3.64573333333333,15.2476566666667,-9.93553590887238,2.53908569921168e-06,7.540838013484e-05
"C9orf69",-5.82822936666667,9.47511198333333,-9.92598261448619,2.56048492281198e-06,7.56765543853318e-05
"UBXN8",4.24315956666667,5.39416915,9.91694455990907,2.58091215326718e-06,7.59135603542722e-05
"TMBIM4",3.17170633333333,11.3070885,9.88213344306894,2.66127579756371e-06,7.79028006195921e-05
"DRAM2",3.22973033333334,10.0173808333333,9.8525942570188,2.73162284102202e-06,7.92151023271202e-05
"ZHX2",3.86085903333334,5.00950198333333,9.85243742510566,2.73200173112494e-06,7.92151023271202e-05
"KLHL23",-3.8384823,5.14042351666667,-9.82925561904511,2.78864542245855e-06,8.04760976160443e-05
"MRPS23",2.97580366666667,3.9673777,9.8218076832314,2.80711639252017e-06,8.06288173213071e-05
"SH2B2",3.1094103,6.92262901666667,9.80834971250264,2.84083336300418e-06,8.12159743685027e-05
"TFF1",4.00077493333334,5.909179,9.78012309808006,2.91300218538266e-06,8.2891848233354e-05
"TXNIP",4.52424636666667,7.18807631666667,9.76909883071957,2.9417323445747e-06,8.33218448338334e-05
"KIF3A",-6.1727938,10.4299177666667,-9.75641147107556,2.97518164623357e-06,8.34727255236484e-05
"TMPRSS2",3.40966966666667,10.4927515,9.75449550811437,2.98026907447068e-06,8.34727255236484e-05
"NLRP7",3.9691992,5.44390546666667,9.75159433894575,2.98799066519761e-06,8.34727255236484e-05
"AIMP2",3.47521806666667,8.02804863333333,9.74440206883088,3.00722794043016e-06,8.34899676514826e-05
