"Gene","logFC_GSE12852","P.Value_GSE12852","adj.P.Val_GSE12852","logFC_GSE53868","P.Value_GSE53868","adj.P.Val_GSE53868","Dir_12852","Dir_53868","Concordante"
"TAPBPL",0.0365169219713922,0.892954420876349,0.992118677677074,0.015297341166667,0.710255298847132,0.867698853730365,"up","up",TRUE
"TARBP1",0.181115105448008,0.531925926061494,0.974763679508199,-0.108434389666665,0.0786170484958501,0.2659467476518,"up","down",FALSE
"TARBP2",-0.19039313787604,0.595211073993529,0.974763679508199,-0.163474092249999,0.0304073846713387,0.151999909948781,"down","down",TRUE
"TARDBP",-0.109180275038213,0.699661379903089,0.976961894763111,-0.0150972741666654,0.730965114213621,0.878046360243911,"down","down",TRUE
"TARS",0.381133148157752,0.159036015057216,0.974763679508199,0.0196675416666672,0.725453986223118,0.87517666342833,"up","up",TRUE
"TARSL1",0.805683370205401,0.045152821980505,0.901549551629821,-0.0279338965833336,0.476537254203403,0.715105069188068,"up","down",FALSE
"TARSL2",0.135911979089231,0.619198002044331,0.974763679508199,-0.0402614359166645,0.354974673128291,0.613494737741123,"up","down",FALSE
"TAS1R1",0.0778490175398342,0.817075432491473,0.986705577165833,0.0481860934166684,0.302893549131426,0.562687334605504,"up","up",TRUE
"TAS2R1",0.376782161299417,0.248572147314487,0.974763679508199,-0.0722667609999997,0.353845424941058,0.612380808943331,"up","down",FALSE
"TAS2R10",-0.0839638737800126,0.798021658563745,0.984228877695649,-0.344078083,0.00244341543489016,0.0375664544249912,"down","down",TRUE
"TAS2R13",0.578470498784227,0.156240345267297,0.974763679508199,-0.138151725916666,0.0522530661310728,0.209093016204082,"up","down",FALSE
"TAS2R14",0.221545170285869,0.614754360143093,0.974763679508199,-0.167990726249999,0.0212075442831708,0.123233259607131,"up","down",FALSE
"TAS2R16",0.450797315515278,0.098777092848469,0.963518020108213,-0.0104483277499997,0.878441437813527,0.947501099590785,"up","down",FALSE
"TAS2R3",-0.218716684329505,0.634344618007889,0.974763679508199,-0.0802846877499996,0.096367681534565,0.297884659833068,"down","down",TRUE
"TAS2R38",0.932672186665936,0.041420931347671,0.897122527377769,-0.0976118518333328,0.136056767444924,0.361484042586463,"up","down",FALSE
