"GeneSymbol","Direction","PValue","FDR","FoldChange","EntrezID","logFC"
"HMBOX1","down",0.0013029224127,0.019057903,4.4056753,79618,2.13936317176563
"TOR3A","up",0.0013036801876,0.019057903,2.7461324,64222,1.45740118419538
"RPL34","up",0.0013038524646,0.019057903,3.1827665,6164,1.6702813191954
"MPLKIP","up",0.001304282595,0.019057903,3.3148467,136647,1.72894215230958
"DMRT2","up",0.0013070514275,0.019084305,3.8942052,10655,1.96132890697102
"RHOA","up",0.0013079673812,0.019084305,2.1289799,387,1.09016232916681
"KBTBD7","up",0.0013110365355,0.019115364,3.569799,84078,1.83584284459979
"FEZ2","up",0.0013157892741,0.019156682,4.0232551,9637,2.00836321691878
"BOD1L2","up",0.0013186737461,0.019156682,4.7299596,284257,2.24182786112734
"SLMO1","down",0.001318929784,0.019156682,4.4161735,10650,2.14279685297491
"PCGF1","up",0.0013200988338,0.019156682,10.3985036,84759,3.37830402669732
"NOD1","up",0.0013204679719,0.019156682,7.4389857,10392,2.8951059243794
"FAM196B","up",0.001323129859,0.019167433,2.5394495,100131897,1.34451578451822
"NNAT","up",0.0013242493348,0.019167433,2.6323354,4826,1.39634332231348
"ANKRD12","down",0.0013242919185,0.019167433,6.5993468,23253,2.72232323431401
"TFPI","up",0.001324981192,0.019167433,8.2918066,7035,3.05168646708954
"METTL13","up",0.0013280982168,0.019193126,3.4326101,51603,1.7793059951507
"C2CD2","up",0.0013291470976,0.019193126,5.3988539,25966,2.43265317611345
"WDR19","up",0.0013295902302,0.019193126,2.2191569,57728,1.15001167332567
"RWDD3","up",0.0013311888836,0.019202565,5.2796306,25950,2.40043699204746
"ERCC1","down",0.0013334074618,0.01920784,19.2828091,2067,4.26924333211033
"MT1F","up",0.0013334446129,0.01920784,3.6828803,4494,1.88083450790756
"ARHGEF5","up",0.0013381945372,0.019262609,2.4656247,7984,1.30195321958905
"SLC34A3","up",0.001342339167,0.019297027,2.2562868,142680,1.17395046252371
"ATRNL1","down",0.0013434338486,0.019297027,3.6517222,26033,1.86857701835433
"KHDC1L","up",0.0013472840683,0.019324654,2.6663977,100129128,1.41489197811134
"RECK","up",0.001348796869,0.019324654,2.848611,8434,1.51025862387733
"FAM53A","up",0.0013490811332,0.019324654,2.5334072,152877,1.34107898317194
"TXNIP","up",0.0013501241036,0.019324654,23.0109137,10628,4.52424636503292
"ALG9","up",0.0013505027935,0.019324654,4.488206,79796,2.16613889438654
"FURIN","down",0.0013535128371,0.019324654,3.2137535,5045,1.68425927625454
"THEMIS","up",0.0013539053359,0.019324654,2.990977,387357,1.5806168164708
"COPA","down",0.0013545349184,0.019324654,4.014937,1314,2.00537735000892
"FCRL1","down",0.00135548165,0.019324654,3.3663725,115350,1.75119482437104
"AP5Z1","up",0.0013558158327,0.019324654,3.5436581,9907,1.82523941618723
"CREB1","down",0.0013601908462,0.019337558,4.6079367,1385,2.20412089837238
"FCER1A","up",0.0013614782694,0.019337558,9.4454258,2205,3.23961583480336
"FAM110C","down",0.0013625048422,0.019338625,2.8967223,642273,1.53442138443015
"VPS51","up",0.0013670462743,0.019381045,10.9310653,738,3.45036210231386
"SLC26A4","up",0.0013676168542,0.019381045,2.5563262,5172,1.35407194312965
"CCDC57","up",0.0013683542378,0.019381045,3.0099068,284001,1.58971881547019
"MAGEA1","up",0.0013715975003,0.019386453,2.5299983,4100,1.33913641551943
"SAA1","down",0.0013741818532,0.019409483,14.6335849,6288,3.87121133558034
"BRPF3","up",0.0013754751396,0.019414258,6.1535554,27154,2.62142021140199
"CYP1B1","down",0.0013804968835,0.019471616,5.0387576,1545,2.33306805410693
"SELM","up",0.0013826221867,0.019488069,10.4891895,140606,3.39083130001841
"COL21A1","down",0.0013871341112,0.019524585,3.9210967,81578,1.97125722127052
"SRBD1","down",0.0013884398387,0.019529439,23.2538948,55133,4.53940046865876
"KDELR2","up",0.0013916696811,0.019547814,4.6425164,11014,2.21490700658652
"SIGMAR1","up",0.0013930544965,0.019551858,4.538886,10280,2.18233825357652
"PDE9A","up",0.0013938815707,0.019551858,2.3470482,5152,1.23084746997652
"KLHDC8B","up",0.0013957307596,0.019564295,6.9996688,200942,2.80728666035735
"CHD2","down",0.0014007709626,0.019600173,3.6080803,1106,1.85123144699757
"CRBN","up",0.0014011313501,0.019600173,2.2427078,51185,1.16524166547467
"DGUOK","up",0.0014011833086,0.019600173,2.3159868,1716,1.21162703068949
"IFIT1","up",0.0014053461981,0.019644884,5.8025062,3434,2.53667615909573
"CIB3","up",0.001408391647,0.019670024,3.3056782,117286,1.72494628849571
"PPM1B","down",0.0014090802055,0.019670024,11.4861919,5495,3.52182866505545
"ANKHD1","up",0.0014101197795,0.019671026,4.0149982,54882,2.00539934095513
"FAM104B","up",0.0014130440586,0.019685651,7.1525301,90736,2.8384536638563
"ATP2A2","up",0.0014131052468,0.019685651,11.0932657,488,3.47161223186047
"LONRF1","down",0.001417757672,0.019711193,11.9336996,91694,3.57696946123629
"DUSP13","up",0.0014213182913,0.019711193,3.0989744,51207,1.63179083716176
"CCL14","up",0.0014214665996,0.019711193,3.2874539,6358,1.71697066361933
"SERINC4","up",0.0014221511274,0.019711193,2.8123227,619189,1.49176214596751
"CDK2","up",0.0014227080765,0.019711193,5.422738,1017,2.43902146811602
"WDR52","down",0.0014227294184,0.019711193,5.0897873,55779,2.3476053679617
"SH2D3C","down",0.0014227870783,0.019711193,2.0288375,10044,1.02065331687744
"CELF6","up",0.0014238440105,0.019711193,2.0033258,60677,1.00239706509563
"MINA","up",0.0014266571458,0.019725719,7.6065068,84864,2.92723406485448
"UBD","up",0.0014277308054,0.019727144,5.5966734,10537,2.4845695601423
"DENND4A","down",0.001428858007,0.019729306,2.7481546,10260,1.45846316659398
"KCNK16","up",0.0014323015348,0.019756409,3.7101444,83795,1.89147533808862
"PRRT4","down",0.001435536023,0.019777131,4.618613,401399,2.20745966582941
"GAS1","up",0.0014371868184,0.019777131,2.534009,2619,1.34142164848516
"PSG4","up",0.001438381847,0.019780183,2.769304,5672,1.46952343406564
"SLC25A26","up",0.0014468424183,0.01985233,5.2176097,115286,2.38338902829977
"TSHR","up",0.0014470934109,0.01985233,3.6414868,7253,1.86452761554245
"MRPS27","up",0.0014480433066,0.01985233,4.9657873,23107,2.31202246775579
"SCAMP3","up",0.0014490137573,0.01985233,4.6019341,10067,2.20224032422173
"DCP1A","up",0.0014491990406,0.01985233,2.4426959,55802,1.28847426848853
"NDUFB4","up",0.0014494886871,0.01985233,7.8524994,4710,2.97315192764266
"GRIN1","down",0.0014534705627,0.019875586,3.91101,2902,1.96754122487985
"KDM5A","down",0.0014538521169,0.019875586,4.7184685,5927,2.23831867187753
"KIR2DL3","down",0.0014541203943,0.019875586,14.6629556,3804,3.87410403053409
"RPL41","up",0.0014685668072,0.02005524,5.9074131,6171,2.56252650183413
"YY1AP1","up",0.0014709893253,0.02005524,3.7562078,55249,1.90927687761811
"CAPN14","down",0.0014720561466,0.02005524,5.8983878,440854,2.56032067807014
"ASB2","up",0.0014721977061,0.02005524,8.2908292,51676,3.05151639881431
"GRP","up",0.0014774531426,0.020110841,2.995124,2922,1.5826157327242
"ZNF581","up",0.0014782581039,0.020110841,2.850801,51545,1.5113673355462
"CRTAP","up",0.0014834810048,0.020144838,5.573623,10491,2.47861542181299
"TRAM1L1","up",0.0014835640695,0.020144838,6.2341065,133022,2.6401828013716
"IGBP1","up",0.00148483803,0.020144838,2.7883932,3476,1.47943401446749
"C19orf81","up",0.0014853188095,0.020144838,3.8507143,342918,1.945126087751
"C7orf10","up",0.0014863569552,0.020144838,3.3949261,79783,1.76338017054544
"MGAT2","up",0.001486703888,0.020144838,2.3006529,4247,1.20204334026707
"COL4A3BP","down",0.0014903622809,0.020180955,2.4929881,10087,1.31787599630235
"GALNT10","up",0.0014918737835,0.020187972,3.3930209,55568,1.7625703166488
"ARL17A","up",0.0014943772466,0.020208395,4.2407212,51326,2.08430963818101
"UCP3","up",0.0014986514173,0.020225823,5.3776432,7352,2.42697403734785
"WDR46","up",0.0015063028396,0.020302125,3.3393804,9277,1.73958044498368
"FOXJ3","down",0.0015082465718,0.020314852,4.7694484,22887,2.25382242417618
"PVRIG","up",0.0015097858979,0.020322118,4.4606842,79037,2.15726501423544
"CLDN8","up",0.0015156069504,0.02038158,23.684959,9073,4.56589926942234
"HESX1","up",0.0015162090217,0.02038158,9.5811567,8820,3.26019983807185
"TERF2IP","up",0.0015208270584,0.020430145,2.5760967,54386,1.36518674950533
"HOXD8","up",0.0015242383037,0.020462446,4.4578313,3234,2.15634202098112
"RAB26","up",0.0015266584554,0.020473086,4.1449308,25837,2.05134801599601
"PIK3C2A","down",0.0015287787715,0.020473086,4.5092903,5286,2.17290039107741
"ARHGEF3","up",0.0015304573423,0.020473086,4.1953335,50650,2.06878549950229
"P4HTM","up",0.0015318141805,0.020473086,2.2176234,54681,1.14901438575057
"MEI1","up",0.0015322549975,0.020473086,7.3672786,150365,2.88113180041457
"MPPE1","up",0.0015341753463,0.020473086,2.8804326,65258,1.52628550021138
"EIF1B","up",0.0015342276401,0.020473086,2.4449811,10289,1.28982331301323
"COA1","up",0.001536065585,0.020473086,10.5947921,55744,3.40528337308902
"MCRS1","up",0.0015361110347,0.020473086,5.9881192,10445,2.58210294008992
"ORC4","up",0.0015385336463,0.020481932,4.6681483,5000,2.22285039400929
"GPR137","up",0.0015398551631,0.020482694,6.6899032,56834,2.74198533584576
"PLA2G15","up",0.0015459573496,0.020549674,3.1910994,23659,1.67405354802606
"PUSL1","up",0.0015486346209,0.020549674,4.56008,126789,2.18905913460731
"ST7L","up",0.0015488668724,0.020549674,4.2418297,54879,2.08468670104353
"TGFB1I1","up",0.0015489348012,0.020549674,3.1774153,7041,1.6678536679844
"C14orf183","up",0.0015504832244,0.020556798,8.3316194,196913,3.05859693656123
"TAS2R40","up",0.0015552412702,0.02060644,18.4766696,259286,4.2076328308316
"SEP15","up",0.0015579116069,0.020613175,4.1679125,9403,2.05932499039446
"MRPL18","up",0.0015586534919,0.020613175,3.7676937,29074,1.91368168377955
"FICD","down",0.0015587921177,0.020613175,3.9510584,11153,1.98223917073161
"LPPR2","up",0.0015609419144,0.020626095,2.8322416,64748,1.50194433754484
"ZMYM6NB","up",0.0015617987546,0.020626095,2.4850628,100506144,1.31328231058183
"ATG16L1","up",0.0015648022517,0.020652341,2.4125133,55054,1.27053689586928
"SBF1","up",0.0015701140637,0.02069557,2.451859,6305,1.29387601579471
"RND1","down",0.0015739016849,0.020732049,3.4837538,27289,1.80064267098912
"ATP13A2","up",0.0015761659993,0.020748429,6.4249582,23400,2.68368706833782
"TGIF1","up",0.0015783388916,0.020758869,3.8138701,7050,1.93125570645159
"PCBP3","up",0.0015790017683,0.020758869,3.0870228,54039,1.62621613838727
"MST1R","down",0.0015813548297,0.020764518,13.452979,4486,3.74985377046814
"FOXD3","up",0.0015840031184,0.020764518,24.9913102,27022,4.64335463334652
"AUP1","up",0.0015840279596,0.020764518,3.2710058,550,1.70973431754476
"ZNF674","up",0.0015842554219,0.020764518,3.3346252,641339,1.73752461673586
"MYO9B","up",0.0015845396113,0.020764518,2.8943532,4650,1.53324098572458
"EBF4","up",0.0015885216805,0.020768521,3.1578058,57593,1.65892245049143
"CST11","down",0.0015913622117,0.020768521,4.2664573,140880,2.093038609158
"UVRAG","up",0.0015921751322,0.020768521,2.4587545,7405,1.29792769291936
"OTUD7A","down",0.0015924048528,0.020768521,4.4756931,161725,2.16211111355114
"AKR1D1","down",0.0015925956141,0.020768521,4.9318718,6718,2.30213529854284
"C17orf61","up",0.0015932317986,0.020768521,3.9173988,254863,1.96989600536181
"HGFAC","up",0.0015938740586,0.020768521,3.9502506,3083,1.98194417934269
"ZNF678","down",0.0015944153994,0.020768521,140.171843,339500,7.13105276705508
"ARSA","up",0.0015944307136,0.020768521,4.9023335,410,2.29346863239531
"CORT","down",0.0015950632556,0.020768521,2.558114,1325,1.3550805580311
"C4orf33","up",0.0015981154674,0.020787602,12.1639774,132321,3.60454313592328
"ERBB2","down",0.0015995806627,0.020787602,22.9025817,2064,4.51743833058297
"CD300LB","up",0.0015999678552,0.020787602,2.7791706,124599,1.47465439740988
"TSPAN8","up",0.0016006197615,0.020787602,10.9284703,7103,3.45001957045799
"IRF2BP2","up",0.0016078844608,0.020857406,2.1565072,359948,1.10869653285282
"SNRNP35","up",0.0016081827518,0.020857406,14.3918894,11066,3.84718409968802
"ETV3","down",0.0016090731668,0.020857406,3.1338433,2117,1.64793304325502
"OR52I1","up",0.0016106841917,0.020864982,2.2068424,390037,1.14198360430854
"KHDRBS1","down",0.0016149492969,0.020877679,5.0324433,10657,2.33125901254758
"ZBTB9","up",0.001615611961,0.020877679,4.8109061,221504,2.26630864095279
"APBB2","up",0.0016159040704,0.020877679,2.7605321,323,1.46494637716374
"MRPL52","up",0.0016166469481,0.020877679,2.7422321,122704,1.45535068466488
"ALAS1","down",0.0016176325641,0.020877679,3.2396045,211,1.69581769560477
"MYEOV","up",0.0016186736757,0.020877679,2.4871089,26579,1.31446967846367
"SLC24A1","up",0.0016188547073,0.020877679,2.9757891,9187,1.57327228344669
"ANTXR1","down",0.0016229122208,0.020915082,3.7357463,84168,1.90139648284206
"WDR44","up",0.0016238463718,0.020915082,9.3744126,54521,3.22872829416343
"MTRNR2L2","up",0.0016252025283,0.020915082,9.3418827,100462981,3.22371333026006
"ACD","up",0.0016279094808,0.020915082,2.466369,65057,1.30238866131602
"NR2C1","up",0.0016279291301,0.020915082,9.8465969,7181,3.2996251982939
"AMY1A","up",0.0016310482886,0.020930517,2.8366169,276,1.50417132023132
"PARL","down",0.001631901439,0.020930517,4.6677835,55486,2.22273764786622
"MFSD7","up",0.0016322198875,0.020930517,2.3304032,84179,1.22057958763319
"GRAMD1B","up",0.0016350904589,0.020949431,2.4430462,57476,1.28868114640527
"RNF166","up",0.0016359064853,0.020949431,4.050866,115992,2.01823036240452
"DBI","up",0.0016389582139,0.020949431,3.3206874,1622,1.73148191805399
"VWA5B1","up",0.0016395411633,0.020949431,2.1839431,127731,1.12693526907041
"IGLL1","up",0.0016396623365,0.020949431,5.4432247,3543,2.4444615927201
"MYO9A","down",0.001642817977,0.020973791,9.7500014,4649,3.28540242601844
"NDUFV1","up",0.0016470557971,0.020980356,4.1393167,4723,2.04939263369509
"ZNF680","up",0.0016474611784,0.020980356,2.5358286,340252,1.34245723511189
"EGFL8","up",0.0016493178539,0.020990849,6.6464469,80864,2.73258330156703
"NDRG2","down",0.0016537385684,0.02103394,2.5332535,57447,1.34099145324208
"TMEM8B","up",0.0016583550016,0.021079466,3.554905,51754,1.82981100629752
"ME1","up",0.0016594255618,0.02107989,13.7805984,4199,3.78456663096791
"ZBTB49","up",0.0016611072406,0.02108785,3.7919141,166793,1.9229262825622
"ZGPAT","up",0.0016621272193,0.02108785,3.3492495,84619,1.74383785260634
"TMEM171","up",0.0016661313403,0.021125464,2.845203,134285,1.50853158984127
"ZNF330","down",0.0016718675618,0.02118498,2.3747459,27309,1.2477731520028
"NRG1","up",0.0016748463142,0.021196296,2.3927331,3084,1.25865947887335
"SF3B2","up",0.0016797009789,0.02123156,3.4374765,10992,1.78134985070303
"WWOX","down",0.0016797219201,0.02123156,2.9161481,51741,1.54406399048443
"CDCA5","up",0.0016819776548,0.021246859,11.5996344,113130,3.53600742975581
"TMC4","up",0.0016868434089,0.021295088,5.7896287,147798,2.53347082837942
"SLC25A31","down",0.0016937045961,0.021366487,2.4806316,83447,1.310707495683
"EI24","up",0.0016946015808,0.021366487,2.4123145,9538,1.27041800757474
"SCML4","up",0.0016964803812,0.021376915,3.7031637,256380,1.88875832589575
"PIP5K1C","down",0.001697786746,0.021380121,2.5470844,23396,1.34884676544016
"SIPA1L1","down",0.001701426569,0.021385783,14.4035135,26037,3.84834887118949
"XRCC3","up",0.001701777607,0.021385783,5.9251594,7517,2.56685396624654
"GSTM3","up",0.0017026327302,0.021385783,3.8270551,2947,1.93623467234806
"GALK2","up",0.0017083028526,0.021415085,3.4880543,2585,1.8024224993267
"SLC3A2","up",0.0017093821514,0.021415085,5.0948884,6520,2.349050545502
"TMPRSS4","up",0.0017104908357,0.021415085,4.026979,56649,2.00969794889781
"BTBD7","down",0.001711213388,0.021415085,3.3665716,55727,1.75128014828832
"PPP6C","up",0.0017112932041,0.021415085,33.5918055,5537,5.07003743484482
"TNFSF4","up",0.0017121531906,0.021415085,4.5170795,7292,2.17539030524022
"ZNF415","down",0.0017135822684,0.021419778,62.534344,55786,5.96657683362336
"CARS","up",0.0017195148033,0.02146753,4.3228478,833,2.11198204232897
"ATXN3L","down",0.001721028391,0.021473236,10.153479,92552,3.34390223373305
"UTP6","up",0.001722781885,0.021481927,2.9911149,55813,1.5806833308773
"OSBPL1A","down",0.0017280026191,0.021533816,8.4256277,114876,3.07478416949259
"SCYL3","up",0.0017304863104,0.021546637,7.7974952,57147,2.96301075950217
"PPP1R36","up",0.0017311517203,0.021546637,3.2359082,145376,1.69417068030085
"PPP4C","up",0.0017338262579,0.021559142,8.5051273,5531,3.08833282950468
"SYNPO","up",0.0017342778516,0.021559142,2.9804902,11346,1.5755496296635
"E2F5","up",0.0017382045489,0.021594748,3.8905081,1875,1.95995858335572
"BEX1","down",0.0017435620191,0.021634858,4.6778326,55859,2.2258402346123
"HEPACAM","up",0.001745554934,0.021646372,3.2635446,220296,1.7064397554837
"CSTA","up",0.0017509471548,0.021700001,189.111825,1475,7.56309576636477
"ZDHHC12","up",0.0017527730857,0.021709392,9.3460121,84885,3.22435090501768
"IRF9","up",0.0017573605867,0.021736478,7.1312587,10379,2.83415674146291
"MEF2D","down",0.0017576113121,0.021736478,93.8630911,4209,6.55248606687947
"PSMA1","up",0.0017639488426,0.021736478,4.3444629,5682,2.11917782965127
"SLC35B2","up",0.0017646259707,0.021736478,2.8516007,347734,1.51177198021785
"MYO18B","up",0.0017646610693,0.021736478,4.3305812,84700,2.11456065961454
"KCTD13","up",0.001765608274,0.021736478,5.6828668,253980,2.50661890063796
"PAICS","up",0.0017656546469,0.021736478,7.5352889,10606,2.91366282524146
"MCCD1","up",0.0017667238597,0.021736478,6.8133164,401250,2.76835720487427
"BDKRB1","up",0.0017700078722,0.021745511,4.4567592,623,2.15599501382228
"PRKACG","down",0.0017704035413,0.021745511,4.0007958,5568,2.00028699563044
"CTAGE5","up",0.0017706676458,0.021745511,2.6004391,4253,1.37875525167886
"RGPD2","up",0.0017756481202,0.021785702,3.1882054,729857,1.67274457789039
"PRRT2","up",0.0017760840337,0.021785702,4.459525,112476,2.15689005170635
"ASMT","up",0.0017850473059,0.02186925,4.4749454,438,2.16187007977806
"TSPAN15","up",0.0017889214,0.021903511,16.8935583,23555,4.07840133072859
"C5orf45","up",0.001795456861,0.021969592,6.3954396,51149,2.67704352829266
"CPEB2","up",0.0017964802564,0.021969592,3.1612029,132864,1.66047363677024
"PDZD9","down",0.0018027311563,0.021976596,3.9747224,255762,1.99085410413826
"HSD11B2","up",0.001802981662,0.021976596,3.4124147,3291,1.77079298349035
"LYRM2","up",0.0018032325149,0.021976596,2.5579758,57226,1.35500261551543
"SLC29A1","up",0.0018036967276,0.021976596,8.3048691,2030,3.05395742884158
"FSD1","up",0.001803713246,0.021976596,3.0051733,79187,1.5874481895526
"TMEM106B","up",0.0018048848275,0.021976596,5.0811646,54664,2.34515919976983
"RPAIN","up",0.0018067843764,0.021976596,2.2654877,84268,1.17982165805626
"TIAL1","up",0.0018088954078,0.021989114,7.9337575,7073,2.98800430132815
"PHACTR4","down",0.0018104969395,0.021995428,3.6033557,65979,1.84934107233006
"PHF12","up",0.0018117253093,0.021997202,5.8786145,57649,2.55547617385239
"EFS","down",0.0018129131528,0.021998483,2.0657218,10278,1.04664597308706
"EEF1E1","down",0.001814657476,0.022002856,97.6333187,9521,6.60930166603897
"COG1","up",0.0018164132174,0.022002856,2.0384746,9382,1.02748998052902
"INF2","up",0.0018165211545,0.022002856,2.8772678,64423,1.5246995053148
