ID	GeneSymbol
192564	ZNF621
198872	ZIC5
204569	FLT4
225002	MBD5
192045	RNPEP
118564	SMAP1
194526	ZNF305
150548	LOC88523
106084	RASA3
216019	C12orf4
139242	PPP1R11
135832	ILDR1
139589	MTX1
202024	DCHS1
194600	UEV3
129877	SLC39A2
212202	MAN1B1
161462	IFNA1
210801	JAZF1
185730	HINT2
106341	TXNDC2
108775	LHPP
120770	MIR16
171223	ATP13A2
228845	C10orf71
115527	ACBD5
153155	LOC144097
153753	ELOVL5
100485	ZCCHC6
159729	POLR2B
215361	DAZAP1
154022	MGC10820
150872	SMARCAD1
179693	U1SNRNPBP
216917	HMMR
119977	ADA
128495	DKFZp762E1312
136308	ABCD4
202002	CAMK2A
210253	BTN3A3
120164	ASPA
105430	ZNF294
208063	PDCD1LG1
149399	MGC29898
156659	ARF4
125012	GCC2
112601	MGC2655
132926	APOBEC3C
178328	MGC33510
213688	HSPC129
181161	DDA3
172111	CITED4
166256	ACTR10
172369	RERG
158425	C20orf77
154064	MYH4
129450	NONO
122277	SCRL
104777	ATP6V1C2
154243	FRMD3
179645	TWISTNB
124333	VN1R2
165949	C18orf20
187532	COMMD6
120943	AKR1C1
132006	TRA2A
202415	TBL3
171570	YME1L1
135435	DMXL2
157432	ITGA9
104402	KLF10
194902	CCL22
153243	GC20
168696	SEN2L
170495	MGC15619
220662	ZSWIM2
132657	MRAP
209684	RNF175
172527	GRK4
225588	RHOBTB1
158400	EPC2
205155	PRDM14
141194	RABGAP1L
210455	MGC35361
102560	FLJ40298
708402	ZNF286
410937	C10orf99
181950	AD023
224773	ASPH
152190	SLC6A12
183680	CML2
178112	SCAMP5
168813	OGDHL
194900	KIAA1838
132438	PICALM
198439	FLJ13195
167437	CCL7
113353	BAG2
128580	SETDB2
125440	TRIM9
167105	MYPN
130681	NDST3
123015	MNT
128509	MMRN1
128244	UNQ3045
159450	MTL5
212758	CTSB
160102	NPY
198888	C14orf80
183759	ITGAM
191841	DKFZP564O0463
221798	BPIL3
110661	PAX8
205150	NKIR
153341	LECT2
111895	MGC4825
101589	ZNF141
121304	SDF2
208143	PEX10
131093	LOC123722
114429	KLHL4
122620	INPP4A
186460	OR52A1
182763	FLJ23375
139854	MAWBP
180651	HEM1
141826	DKFZp547K1113
136578	SUMO3
190880	DCT
155390	FBXL10
182651	FIGN
153407	FOXH1
194623	CEACAM7
104588	NUDT14
208440	CENPC1
120344	FLJ20254
156641	DIXDC1
220759	FBXO47
128630	IL6R
156013	RWDD1
118062	PRDM12
220556	SLC11A2
170961	HBS1L
151529	FLJ14451
190410	GAS8
127614	TCAP
216588	AP3M1
119535	GAS
167492	POLI
235728	BCNP1
128049	CCL24
157574	LHB
149230	NOTCH3
101144	TRPC6
213825	IAPP
223992	FLJ35880
120814	TEKT2
194115	MLKL
144932	DNAI1
129176	SYNCRIP
195022	TUSC3
113959	MDS018
143273	MAL
156807	RABGAP1
162896	CD38
153302	EOMES
124441	C20orf160
144477	HSA272196
226913	PCDHGA7
201589	ZNF581
179700	SLC1A4
226876	HFE
712469	KRTAP13-3
224983	SEPT11
223004	ZNF561
172181	RTP2
107546	KDELR3
115464	KATNA1
197340	UBC
191402	ZNF471
103440	SAC
149187	CDC2L1,CDC2L2
130870	C20orf185
174406	OCSP
172219	ZNF333
132671	GYPB
216867	PDE6D
219353	PAPOLB
173111	MTP18
203893	LEMD2
182017	SC65
204117	LRRK1
113717	FREM1
211497	KIAA1853
107531	CELSR2
167308	CRY1
129897	NCBP1
125308	SPZ1
157276	TAL2
117096	LIF
154300	PRY,PRY2
172885	NEUROG3
114911	MGC33584
166474	SKP2
115008	TXNDC11
187407	EDNRA
149653	KIFC3
180834	CALCA
173815	ZSWIM1
102263	IL17RB
169075	ARMCX2
197232	FLJ32915
115053	BET1
118549	MOBP
171965	LTC4S
212369	LOC403313
184937	GLMN
109622	ZNF589
135386	CSMD2
128949	DDX48
212857	BFAR
189850	LOC89944
136764	GCN5L2
139999	MEA
101965	SLC25A17
120888	OR2D2
132288	SLC20A2
177741	BRRN1
102523	FOXJ1
190021	PPFIBP2
135517	ADARB1
202676	TXNDC3
108761	HTR1F
142122	PDZK3
193960	FLJ11712
197896	CEACAM8
188155	UNQ470
214579	OR6C68
209095	C10orf78
209625	ATP6AP2
107922	ASZ1
128477	CXCL13
507727	KRTAP20-2
235090	ATP8B3
111224	FLJ23584
168709	PXN
155256	HSH2D
234733	BAZ1B
189680	SYNJ2BP
162282	GK001
182614	FUT2
183693	HNRPA3
217645	R29124_1
216243	ALAD
207439	DKFZp667M2411
138808	C10orf35
144826	ZNF23
195114	ZMYM1
203216	ERF
202031	EAF1
118352	QTRT1
162451	NR1I3
216699	AGTPBP1
123680	C20orf70
117763	ADAM20
148983	GDF10
127019	GMPR
176675	C9orf86
191061	RBM3
142790	TGFB3
222269	NALP10
149303	CCDC8
224870	MYO1D
128315	TM4SF1
129855	OR5P3
166787	CDC42BPA
119847	KLHL13
197632	LOC91689
171555	CALML3
205642	TRAF3IP1
112249	MTR
103547	GPC3
205794	Cep152
181731	PPY
168448	AP2M1
199168	KCNQ1DN
191456	VIL1
105672	FLJ37927
223933	GPLD1
157137	LANCL2
203734	HOXB7
165129	TRIM10
187860	ZFOC1
170883	BC002942
214626	NBEAL1
136442	DDX56
193415	CD1E
180426	FGF1
198981	TNIP2
112981	PTS
139299	PDE2A
191158	ZDHHC21
140953	DDC
148526	TMPRSS9
225955	OR2L13
634029	ZNF445
207403	SLC35C1
187825	FLJ35843
212170	ALOX5
191909	PPM1K
195659	CHKB,CPT1B
171812	DPM1
154662	LOC129531
178523	SLC22A12
189977	PBX1
229882	LOC283687
232673	LOC283487
192173	DVL3
183937	CSF2RA
192109	LPHN1
106461	TSPAN1
132666	MYC
169676	UBE3A
104791	ZNF21
145205	MGC21654
141516	ABCC8
114422	COLEC12
200853	SERPINB13
115390	APOC2
198023	SE57-1
198586	MK2S4
177588	NR2C1
133861	LOC92154
203833	CD97
163744	NRP2
138406	SOX30
210715	ISL1
161077	FLJ20399
150810	FLJ11196
197109	TRIM4
227078	TTBK2
116321	LOC144233
146331	RPP21
10706425	LILRB2
117353	AGGF1
158792	SPIRE1
212484	OSGEP
158772	HCCA2
175622	CA10
197251	SLC1A5
192606	HSDL1
208122	ANAC
141167	DC12
101985	CCT6A
164716	BCL3
142874	RHOBTB2
199323	C9orf24
185831	CARD11
231835	DKFZp564N2472
217892	FLJ40457
149440	IGSF4B
125738	SEMA6C
133823	SALL3
150855	ALDH8A1
220345	APOL4
173757	Ufm1
224339	KIAA1217
189533	LYPLA2
155965	TDRD6
176436	CD5L
199897	SLC13A1
195696	EMR3
193196	SIRT7
227435	PTPNS1L2
117158	PHYHD1
202626	ACAA1
103113	MDS032
150602	KRT1B
199974	LOC56931
189995	GPR82
226488	TSNAX
126350	DES
170242	TBK1
151835	LGALS1
174230	TNF
103301	RHBDF1
120392	MPRG
129441	OPTN
131957	FLJ10945
187418	HBXIP
219645	YWHAG
184501	LRDD
217525	FLJ32000
115495	LOC375759
159300	EBI2
216725	AASS
211835	ITIH5
192874	KCNK5
225789	na,CXADR
184693	DNCL2A
150558	EDNRB
215690	PNLIPRP1
138515	CD74
154870	MLC1
221686	HOXA7
157244	C18orf26
164721	RPS6KB2
147845	OTOF
182561	HOM-TES-103
207468	LOC157567
353388	CCRL1
124838	SLC4A11
218514	UHMK1
209451	DPP4
133574	FRAT1
129238	ZNF582
202611	GLYAT
177196	ZAP128
113126	PMP2
216824	PRKRIR
200778	ARL10C
123914	CDS1
163302	ZNF224
106846	SHH
233077	YES1
140708	ACAT1
331511	LCE3C
221237	FGFR1
300613	C13orf25
133626	AATF
108218	AASDH
218614	ICOSLG
162718	OBSCN
107996	PER1
128178	ZNFN1A3
194243	ATP5A1
132773	DAXX
120591	FLJ13052
106227	DUSP14
131028	CDC14B
196745	GBL
234426	na,RPL13A
206624	CLCN2
101570	SCAMP1
146237	NOR1
203635	C4B,C4A
147731	ABLIM2
155126	FLJ36090
196532	MAGED2
193817	CBFA2T2
176233	VPS11
222653	UBE2B
132291	ATP1B4
139373	PLEKHA1
114179	C6orf150
155160	CALB1
119172	TBX10
178518	BIN1
149852	AKT1
156146	DKFZp761E198
131473	RASGEF1B
156116	EI24
151941	TRIM68
134942	P2RX1
142455	GAL3ST3
144845	BCL11B
100145	FLJ34658
127990	COMMD8
196121	MGC13034
137888	SLC32A1
200083	NKRF
120783	SCUBE1
154506	MYH9
216208	FLJ11336
145959	ST6GAL1
110810	CRISP1
136287	OSCAR
126777	LOC90268
151816	TULP4
173676	GORASP2
208497	TLE3
134901	SYCP2
129683	MTM1
129480	PHOX2A
674803	KRT6A,KRT6C
201071	PRV1
114180	ASPH
205308	SELB
154168	MGC8902,LOC200030
223344	KIAA0152
118175	MGC20398
115257	KIAA0329
119290	PFC
123231	SYTL5
172335	KIAA0746
123927	SAFB2
179254	SNX11
148877	HIST4H4
186418	ECHDC2
187111	ZFP62
125771	RFX1
144160	PAFAH2
164335	PDE4C
178121	GDA
184174	ALDH6A1
135660	SLC12A4
211650	C14orf153
197243	GPR81
212459	HSA9761
130209	GC
226472	DEFB123
116603	LOC143241
173700	CCNC
206519	LOC63928
144765	ARMET
107823	PTK9
209982	MGC34728
168794	SLC26A11
190224	BCL2L10
129149	UROS
194092	HSA277841
111849	FLJ20641
188530	SEC61G
171273	KIAA1434
185755	RASEF
114576	PRIM1
227273	HNRPK
176624	DERL1
111269	PCANAP6
119853	TECTA
160922	C21orf51
422080	WBSCR20C,WBSCR20B
196630	MBNL2
107158	ATP6V0D1
132906	LIMS2
128709	FLJ20344
232120	OLFML2A
205706	TLE4
213501	BPHL
114371	SELP
136271	SARG
715322	FUT1
154437	LRP6
168708	STUB1
128470	ZNF503
152650	LOC338692
195130	IL21
145714	SNX22
201036	TACSTD2
210330	TDE2
104331	RUNDC2A
147646	IMP-2
115809	SCML2
168473	IFI35
191055	MGC24665
117731	MRPS17
139874	HBEGF
224422	C18orf16
212372	PYY2
180481	UCKL1
562311	GSTA1
105353	TMC4
227692	RPL24
131599	CDH23
179966	RAMP1
194488	VAPB
142587	SMARCD3
215092	PA2G4
180636	FLJ38964
180882	CLEC4M
190306	GHR
214243	FLJ20531
143207	MRPS6
184324	DNASE2
159978	ProSAPiP2
112624	FLJ23749
215796	SGOL2
136504	MGC2477
175521	TBCE
150424	GLTP
198472	SF3B5
172834	C10orf39
102140	GPR17
109792	FDXR
111724	PNMA6A
108241	LDHAL6A
196102	CRK
100537	CPT2
123960	SERPINB11
179020	WDR54
136196	LARS2
151722	ITM2B
125175	ATAD3A
167353	L1CAM
200349	SLC6A4
148562	PMS2
102896	NRIP3
187105	EXTL3
146370	NPPC
211502	AGPAT1
176314	RAPSN
191144	HAP1
10548782	LOC375616
116907	ZNF236
164271	MCM7
135410	DIP13B
177216	LOC223075
172619	HLA-DOB
138108	LHX3
169385	XPO5
214990	LOH3CR2A
100151	KCNIP1
142370	TREM5
119024	SATB2
189068	FLJ39582
120170	BAT2D1
197774	ADPN
128514	NKIR
149425	MGC29729
152842	OR51T1
135704	CSNK2B
163514	FLJ38723
201448	POPDC2
213132	CORO2B
174652	VNN2
129209	PFTK1
161212	GPNMB
105018	CXorf12
194103	SLC26A4
115998	STARD10
155607	Bles03
189700	MRPL51
210243	RAD23A
156938	SETBP1
107679	C6orf192
132931	PDZK8
135850	NTN1
191766	HDAC8
203444	LOC51234
190506	DREV1
107253	TTID
144985	ETV2
151139	TERE1
213558	FLJ22789
107516	MGC48595
182525	DBI
121238	MRPL9
179360	C9orf37
131667	C9orf48
180058	PDGFRB
163961	F25965
205946	LCE3D
186589	MAF
172392	C7orf31
172274	FAM46C
145738	TFAP4
187746	MGC40168
177465	PJA2
185853	LGALS3BP
143243	PROM2
160562	NTS
151497	CGB,CGB8
187337	NPTX1
112057	UBE2B
191893	SLC25A26
181558	GPR4
100942	FRAP1
192770	ATP6V0D2
173339	NRBP
126390	CHR3SYT
158330	GSTZ1
165587	FLJ12443
156794	SYPL
200980	NID
112571	AMPD2
187064	MYLC2PL
136013	MAP3K2
183413	MGC50559
179835	GPR89
154619	GTF3C4
698883	PMCHL2
141391	CABYR
134385	PPM1L
166339	WIPI-2
172733	ENC1
164857	TXNRD1
233188	FLJ42528
158076	KLK4
198670	FLJ20280
159379	ACR,bA395L14.13
197056	CNGA2
102451	TMOD1
196885	SNTA1
141108	KIAA0182
708291	STRA13
226943	VAMP8
180378	MGC10433
156030	TLP19
166314	PRP19
192809	NMUR1
184846	IRAK3
155071	PRLH
212226	FLJ37078
190820	HES7
146073	ZMPSTE24
228590	PAN3
133071	ZNF585A
180671	LTB
142436	HMOX1
104988	COPS3
198244	NFKBIL2
213482	PLAC1
140439	POP7
141973	FBS1
171603	DOK4
179555	SLC2A8
146218	OR1G1
197666	NTSR1
187149	USP30
127238	FEM1C
111016	FLJ11848
161476	MC3R
109609	THTPA
219421	KLHL18
142909	PILRA
150476	MYCBPAP
148980	OR2M5
113258	FKSG2
125412	RG9MTD2
157269	SLC5A10
220928	DEFB125
196290	MBIP
127187	RPS25
152616	MMP25
180118	PRKCBP1
136006	SHBG
161838	FLJ34283
108862	KLF1
216614	SLC10A4
115924	SESN1
176306	C20orf166
161342	KIAA0555
186701	PTPN4
117229	RNF17
221416	RPL37A
125447	FLJ20232
150554	SMYD3
180602	CRYBB3
201258	FXYD3
114784	COL5A2
183249	RANBP5
186148	CSTF1
154374	SEMA3A
191222	SLC11A2
141428	EIF2C4
221230	FGFR2
147704	GALNTL5
140566	ABCA2
133411	ADAM11
209837	HRMT1L2
187281	C4orf17
170215	NRG2
208289	CA12
225564	ANKRD9
175404	raptor
163754	KIAA1078
201766	RPN1
213081	PEX3
227484	SELV
10713880	LIN9
115185	SCC-112
164313	SLC4A2
157775	UTS2
211988	ZNF462
106874	LEMD3
120320	SH3BP2
213368	DLEC1
173416	NPPB
229460	CST9
128890	C9orf91
178718	GIMAP6
109943	IL16
204825	EFCBP1
206170	KLK12
131924	SP8
170116	C9orf121
188430	LOC90355
113404	PRDM5
183582	CTNNA3
115244	C6orf170
103866	CAPN5
100079	HSPD1
134034	MAGEB2
199633	EBP
214202	FLII
212468	RBMS3
105398	MDM2
150410	COL17A1
238052	FLJ38348
141999	IGLL1
130734	BIRC7
209686	PTP4A1
201608	GZMA
182898	DNASE2B
215126	ROCK2
194072	TRIM65
155153	PTK9L
170046	GPHB5
153737	RASL11B
107048	BMP5
212854	RAB3IP
693916	EGFL11
194314	ABCC4
175256	STX5A
195456	AGR2
234605	PRDM16
169985	FLJ14800
156523	SYT8
224297	LOC126248
134981	TSPYL4
197081	MAP3K12
175675	MAPKAPK5
169187	WSB2
111278	EED
152345	RPN2
189875	ACADSB
206471	TRDN
128987	RUSC2
107124	SPIC
197996	KIAA0999
137656	MKI67
130349	UBL3
132783	ZBTB3
104926	KNDC1
189513	ZNF180
180334	ELMO2
158538	PHIP
147296	MGC17943
122478	PCNA
176279	PPP1R14A
120804	H41
110237	ALS2CR11
211412	KLF6
549664	FLJ25530
139377	ALB
174998	NDNL2
151844	ATP6V1B2
112888	IFIT1L
132884	DHDH
215471	GPS1
154513	KBTBD3
169125	FLJ30990
157174	TBC1D3,MGC44903,LOC414059
191441	RSAD2
226468	MGC23909
186512	GATA6
109879	TANK
129974	ADAMDEC1
115399	ZNF395
123343	DKFZp451M2119
166638	C6orf71
128205	MCTP2
134259	LOC123872
178191	NUMA1
140675	WINS1
179765	DRF1
204879	TCP11
108059	SORL1
10708154	LOC340069
150358	MAFK
213079	WARS2
140664	SUV39H1
201323	GNAT2
115725	LOC163782
100172	HD
222435	RPL11
170566	C1orf32
208536	CACNA2D3
184086	dJ341D10.1
112467	SPPL2A
153464	CABLES1
171918	VGLL2
163177	NEU3
129350	MLLT3
128011	FLI1
210561	PANK2
101034	SCIN
128546	PLEK2
164912	WIT-1
126259	C13orf7
231094	na,MGC43036
157727	EXTL1
206914	CCBP2
177244	OR1A2
210055	PACE-1
213519	SLC12A2
117604	DKFZP564K2062
124752	TRIM43
105808	TLE1
137556	NARG1L
131287	KIAA1465
195105	HSHIN1
150305	GYLTL1B
125577	MDM1
213724	PHF11
133345	SLC39A7
216936	PIGM
186803	AHSG
132186	CHRDL1
102211	PMS1
131985	RTCD1
143671	COX6B2
198610	COX10
222459	SCN5A
159604	SPATA4
116441	LTBP2
702561	S100A7L1
178728	KCNJ4
130606	GGPS1
156511	ME1
156607	SLC19A3
173960	ZHX3
176727	TNPO1
179438	RoXaN
131365	PCGF1
218069	C21orf121
101266	FUSIP1
216453	SH2BP1
101260	FLJ40142
168144	TMEM34
202522	HOOK1
133690	OSR2
130644	MOBK1B
128287	C6orf155
189545	C14orf20
142889	NPHP1
122004	GNG8
207047	HESX1
182823	CYP2A13
145190	MRPL32
115034	USP25
152243	MGC2747
174184	DMD
223241	MT4
114731	FLJ10871
224940	DUSP3
202592	CLEC14A
119694	PSMD10
120823	FLJ32926
235042	MARLIN1
139923	SYNE1
163657	SYNGAP1
210401	CDK7
140401	IL17B
172909	CTSE
111057	GABRQ
131642	IRAK1BP1
192935	RGS5
207012	SCAMP2
148721	CWF19L1
118644	MLKL
167763	MGC33370
123286	MAP3K7IP1
203075	C5orf13
142487	B4GALT1
191065	RGS7
137795	FBXO34
155848	C2orf7
202878	CPEB4
129629	USP52
138735	IRF6
110154	IFNA8
152928	CLIC3
156109	OR10C1
206274	WNT11
191962	FKBP11
219683	RNF148
102438	VAV1
104079	DPH2L2
202162	TRIM32
166957	B3GALT5
156496	KLHDC4
144908	ACO2
142051	HSPB1
192675	NAG
192950	WDR9
200966	CYP26A1
197668	PDE4A
701325	MGC34646
213562	PCDH8
208071	FMR2
708133	MMP19
182844	GOLPH3L
104870	KIAA0251
129105	SUCLA2
208839	PDXP
192967	ACCN5
106911	CALB2
192614	RBBP6
221242	DEDD2
120058	FKBP3
212025	CTSF
161897	na,APOA1
213947	FEZ2
139356	MRPS23
167773	ACVR2
151955	FLJ11078
160229	RAMP2
145499	ETNK2
219499	FLJ33768
152057	NUP93
157868	ST18
165302	EIF4EBP1
118443	ALS2CR11
210872	CPNE3
110537	ZNF623
106187	CDC20
112686	ZNF650
185721	TCEB3BP1
120950	LOC134147
102862	TEX9
178497	IL1F7
114765	HBS1L
224433	TIGD2
164510	MGC19780
185568	PLA2G4A
171786	RIOK1
100455	BM039
141978	RBBP7
215573	SIRT1
176679	LAMB2
124958	PCDHA5
121218	CPSF2
156161	MUC17
207683	C14orf2
218523	MGC40170
143052	ZNF423
141383	YAF2
113710	SIX1
214684	DNCL1
223459	HIST1H2BG
148513	PRELP
161051	PHF20L1
127216	RPL21
196187	CCRK
129107	ZNF501
124454	ARMC8
224032	TPM3
149248	HAGH
160050	OTP
196641	ALS2CR7
126893	GSPT2
105680	OR5V1
108808	KCNV1
197622	MKRN3
219323	SFRS7
172800	FLJ23322
156921	POLG2
183659	FLJ14299
128756	PTGDR
122923	ATP6V1H
226932	FLJ32447
181112	ALDH16A1
206149	TXNL6
169995	UNG2
155724	KRTHB1
182141	SLC7A8
147806	CDCA1
173642	KIAA1024
230734	FLJ25590
183980	OR3A1
206584	KELCHL
182019	FLJ10357
145910	IL1RAPL2
147385	C21orf119
143096	C2orf3
225518	NAP1L5
117320	IMMP2L
114895	UCK2
180938	CCT7
159446	DEPC-1
165998	NCSTN
119905	NDFIP1
157046	KPNA2
210342	SERPINE2
116588	DHRS10
178828	LU
171791	PPAN
186662	MOAP1
127059	PRKAG1
157737	FLJ32884
108674	IL12B
145066	MOBKL2B
128634	GDF2
221052	FLJ45455
212975	LACTB
100297	DKFZp313N0621
200910	SLC23A3
163168	C2orf33
112027	CAPN10
190185	POPDC3
211028	CASP2
198312	GIMAP8
179045	FLJ21062
145132	PPP1CC
158825	KIF3C
175443	KIAA0859
131428	MBD3L1
212146	PSG3
181244	FLJ13646
224040	C21orf59
121962	CHP
117717	LPXN
181405	B4GALT4
119012	PRDM7
156811	SLC37A4
162201	LOC339456
184017	7A5
100184	KIAA0652
118696	MGC30208
193823	GJB2
217853	MMP16
172546	NEIL3
141563	BARHL2
211371	LOC138255
215560	TOMM22
166918	DPEP2
102441	RP1-223H12.3
542862	RAC3
189943	DOCK3
105114	MGC21382
163821	EPB49
135567	KIAA0436
100415	LOC134145
119102	FLJ11752
204367	SKIIP
144371	KRT14
174547	CDCP1
127201	LOC124411
170381	FLJ31413
211925	PRKCH
191265	NGFB
195026	ZNF264
142559	CASKIN1
162334	GLP2R
215875	PPP3CA
227323	VEGFB
185838	CLDN6
182237	RGS13
169226	THBS2
136918	STX4A
199302	FLJ41238
133244	ABCF2
163671	LOC134285
162002	XYLT2
125855	SLC26A8
111202	HMG20A
166514	CABIN1
137200	GPR103
134269	DPM3
121370	LOC55565
124164	NBR1
224366	MGC44328
122394	RAB23
173753	GJA5
140962	CRYZL1
128232	PITPNM1
226689	PPP3R2
166442	EPHA10
167208	DAF
119627	TWIST1
152779	IRS2
192255	MAS1
173291	KIAA0963
168426	ODF4
135224	DGKQ
116411	POLR3G
146650	SCRN3
120877	APOBEC3D
159398	NPAS3
179647	ZNF597
167305	SLC39A11
122737	RPS6KA4
159770	DGKA
117014	C10orf79
171709	HR
105868	TOMM34
151072	RPP30
167499	C4orf9
152483	EXOSC3
162719	SCAND1
174799	C17orf27
707077	DKFZp434I1610
134055	COX7C
163630	CLDN16
166010	na,PRKAR1B
123272	TSSC4
173920	TBC1D10
225657	MGMT
227197	FLJ37118
147739	DGKB
168470	ZYX
153004	MGC24975
217984	NR4A3
208351	ZNF551
100039	ANAPC7
128717	MTPN
110014	VLDLR
208981	ADAM21
123559	ST3GAL6
218745	DHX37
220768	FLJ43965
101998	OR11L1
104778	ARMCX4
185007	MGC17624
145415	CALML6
127619	CAPN13
129093	CHD2
226576	RPSA,LOC388524
147869	LOC401531
177176	CD200R1
210054	ZNF490
172993	ACOX2
680473	MGC72104
216314	OCIAD2
172976	SLC18A3
144138	VIP
212326	MTB
178379	GLB1
192681	GRID1
207626	ANXA2
126513	HEMK1
182305	MT1A
195655	RRAS2
178900	HOXC5
166544	CUGBP1
110597	FLJ32421
117279	ALPK1
103159	CYSLTR2
160280	CCL17
100356	RANBP1
151864	TDP1
186957	BMPR2
160741	RFX4
173930	BTBD14B
185920	CLDN2
132989	THSD3
196376	CAPS
178904	FLJ44968
199112	FGFR4
192795	LOC91614
207375	DHRS1
118520	RBM28
177823	KLK8
181477	KIAA1530
165005	TUSC4
192342	ECT2
121231	SUPT6H
165279	C20orf72
194697	STMN4
170247	PDE3B
707864	NPIP
180695	CGI-51
183615	SERTAD1
220875	PML
204665	ACADM
170167	TNFSF8
137371	PRKDC
197958	FLJ20364
100629	TCTEL1
167654	ATP5C1
177581	C1S
194541	USP8
105040	VPS16
138615	SEC61A2
175569	EVER1
110433	IL20RA
221463	AMACO
317479	GPR119
581850	na,TUBB
170337	VEGFC
147730	RBM19
206800	FADS6
122607	FRAG1
138065	INMT
121462	TMOD3
143768	EFCBP2
105195	ASCL1
160975	MGC14801
190918	NIFUN
135127	KIAA1441
184636	TTC10
176382	MRPL10
204787	F3
166261	KRTAP4-12
193582	LMCD1
619257	GPR120
139126	HRSP12
147584	NTNG2
114985	C9orf59
126979	FLJ39822
165776	FLJ13614
180184	GMFG
101026	KIAA0685
217773	MACF1
123956	ZBTB2
194325	SSR1
181412	KIAA1409
166248	AR
135936	SLC22A2
141044	KIAA1456
179687	ZNF442
149252	ZNFN1A3
193039	KLRA1
212620	SLC2A4
184164	DAD1
114291	TIMM44
150009	SRP19
165842	GPAA1
127738	REG1B
205042	ZNF266
118140	STOML2
195875	FLJ20315
125626	GDF8
112771	FXYD5
145554	GALT
224429	FXYD4
116214	NELL2
169402	PCDHB5
205363	RHO
145597	NPL4
163728	HCA66
146482	APS
135914	FOXC2
203866	ATP6V0E
184033	MAP3K7
171045	PHOSPHO2
144711	MRPL27
127276	OR4F6
100052	CAMK1G
108075	HSPA1L
227605	KRT25B,KRT25A
197906	FLJ11336
109689	FLJ10439
108175	OTUB2
103100	PDLIM5
206352	ATP8B3
193063	SLC7A4
185876	SKIV2L
152802	TCERG1L
115381	UBE2S
180465	KLHL8
173964	ELF2
192143	HOXA3
138473	FPGT
223672	RAD51C
227023	WFDC13
122331	DIO2
234567	OBSCN
147679	NPC1L1
151391	LGALS8
196591	C10orf61
139445	CDC34
157577	SC4MOL
199498	ZNF323
163966	C6orf105
121941	EML4
194946	DGKD
214609	ZNF354A
120578	AZGP1
146753	FLJ38968
169003	SFRP4
128595	ARRB2
151268	PSAT1
113518	TTN
120911	IKBKE
109063	FES
173113	DPYSL2
219486	HGF
215353	NFATC4
211715	AGXT
152970	FLJ42953
111904	GATM
123154	CD48
142934	RAB11FIP2
136848	PARK7
181691	CBFB
212649	CYP2C9
217101	MKRN2
104475	WIF1
169607	LYRIC
120201	MAPK9
170661	LCN6
224214	AP4S1
120740	ANXA10
191292	STRAP
162314	MAGEA5
145937	LOC400451
119590	AP4M1
192723	FARP1
173229	APOB
206161	SFXN4
214268	HYAL3
100289	DEFB103A
153112	RAD54L
135075	PADI1
148419	MYBPC3
177450	C6orf168
133450	LATS1
158404	C6orf27
132030	CMKLR1
164864	THEA
104900	C14orf104
102387	AMY2A,AMY2B
192129	FLJ32825
118174	EIF3S5
162511	CLMN
207810	DKKL1
144565	RIS1
209085	POF1B
117528	ABCC1
199961	RALGPS1
156772	CHRNA9
137078	MGC3113
183235	KIAA0931
162748	GPR126
120786	SAT2
163480	HP
185900	U2AF1L2
105525	TMEM43
166802	ASNS
167280	GLMN
168271	KLHL1
152848	APOC4
200201	PABPC1
158811	APBB3
116584	FLJ23834
228094	MGC88118
164746	LGALS13
207382	CNR1
195683	ZNF571
116187	CDC5L
125119	REPS2
151858	RBM21
153496	MYOM2
185859	ITGA7
179592	NHLH1
105493	COL1A2
140897	C20orf161
159900	MGC26988
116192	CYBRD1
199879	SEH1L
228170	C6orf190
119643	NGFR
122271	FAM8A1
144404	SERPING1
118561	FAM46B
141493	SPAG8
216256	FLJ36878
170410	ZFPL1
150611	DHRS8
119736	KCNJ12
155553	PPP1R2
188733	CCR3
109627	GPR24
103306	COMP
210751	OR5U1
225814	TENC1
203030	MGC8685
186722	C14orf44
213536	RIMS2
149808	LST1
219901	ELL
207692	SECP43
179899	CD47
155330	LOC388882
217860	KLC2L
122347	EPB41L1
196889	SUHW1
201723	MOBKL2C
194644	PGR1
134341	ADAMTS7
210479	GNPNAT1
184100	DSCR2
137292	CDKN1A
215914	FLJ22671
205422	DKFZP586B1621
142072	KIAA1737
195535	PLXNA2
110915	IL17C
134108	LOXL3
102910	DNAJB12
188991	MGC24133
174832	FBXL13
218173	DP58
197479	LOC388394
167996	RPUSD1
162007	INSL6
144221	TAF15
106497	ITGB1BP3
202315	AEBP2
165820	OR13C9
181754	PSMB6
202463	PRR7
167093	IRF5
103254	IRS4
170285	SNCA
196472	GFI1B
202001	CELSR3
102081	NR4A3
156671	BCL2
119820	FVT1
171293	CHTF18
125139	KAT3
123432	CYP27B1
155205	PTMS
115147	IL32
194861	KIAA1160
158856	HSPC047
234856	ADAMTS16
175795	SSH2
213598	MTUS1
141257	TRIM45
178637	FBXL7
150387	PYGL
128098	HIVEP1
181937	DJ971N18.2
106796	ARPC5
217859	C21orf84
121921	ZNF528
143989	EXO1
134377	RCBTB1
170997	LEPREL2
147505	DYRK4
190941	C16orf44
121515	ALS2CR3
213170	FPRL2
186519	PTPN14
214441	SLC35E3
110791	AARS
117261	FST
114284	CORO1A
101333	ZNF435
223554	PLEKHB2
143143	BTN3A1
217726	DGUOK
178424	STK32B
194927	HSPC051
172458	GPRC5C
