GeneSymbol,Sui1,Sui2,Sui3,Ctrl1,Ctrl2,Ctrl3
COQ10A,3.7671022,4.469241,4.745917,2.40226,2.6878843,2.7142286
RUSC1,5.340957,4.637546,5.5473614,3.6912754,3.5639048,4.5222025
RYK,6.4833307,7.9871144,7.884738,5.5124493,5.4965706,5.6564527
PRDX3,10.708321,11.395067,11.155374,6.918273,6.625064,6.7622538
DERL1,8.258585,8.329364,8.313776,6.0292826,5.077677,7.3219357
SLC38A6,11.2076,10.846357,11.132564,9.174281,9.0829735,9.380006
THEMIS,4.2671285,4.004639,4.685345,2.7646217,2.7364118,2.7142286
CCNL2,7.562132,7.546153,7.7612815,6.472476,6.146656,7.189563
RASSF7,9.012491,9.105414,9.395472,7.231901,6.1314406,7.527837
CACNA1H,6.5593395,6.0498033,6.767173,4.6436133,4.202422,5.198533
C20orf27,6.7270503,6.936202,7.206708,4.2484546,3.2282062,5.5774517
IFT80,7.862831,8.995236,8.775187,7.0653286,7.0605345,7.601061
AMPD2,7.48294,7.2912583,7.7584386,6.0371275,6.3331323,6.015847
TGFB1,7.2652855,6.440958,7.273298,5.3476806,4.8514447,5.089529
NDUFAB1,9.76722,9.877111,10.047767,6.3731103,7.0429535,7.0988016
ASNS,6.532659,7.7406754,7.669166,3.9141197,4.7797127,2.7142286
TRIM67,5.539395,5.4848447,5.8302126,4.6199675,2.7776551,4.2150917
MRPS28,8.933894,8.761688,8.8363,6.9953985,5.9786754,8.008966
MRM1,4.3197308,3.720634,4.516263,2.40226,2.4505076,2.7142286
CFL1,11.042698,11.446013,11.452739,9.539144,8.943979,9.76156
AK3,4.7307496,5.183211,5.4410872,3.3853827,2.5983496,3.8118668
MUC1,4.0800714,4.1674128,4.6041045,2.40226,2.5251005,2.7142286
PLIN5,5.363872,4.7986064,5.5190744,3.8666558,3.1728902,3.9066985
TSPAN6,9.599364,10.315437,10.103468,7.11231,6.642227,7.940443
AURKA,4.654943,5.488558,5.806328,2.9683473,2.5218697,4.544593
SKAP1,4.315191,4.04891,4.6227736,2.40226,2.3413022,2.7142286
ALDH1L1,4.0112734,4.063884,4.687418,3.2972395,2.6711454,2.7142286
DUS1L,4.295477,3.2561853,4.737847,2.40226,2.321939,2.7142286
B3GNT5,7.476448,8.867629,8.683551,6.104678,6.0770106,6.530635
OSTM1,5.8064604,7.1594105,7.064116,4.8613644,5.4261847,5.4788456
C2orf29,11.843236,12.32004,12.4154415,10.803219,11.109952,10.626818
FAM109B,5.8999867,5.048925,5.8917427,2.40226,2.5210793,2.7142286
RAI14,4.1167736,3.9817467,3.962096,2.40226,2.5156136,2.7142286
RSPH9,4.7531176,3.827637,4.6804175,2.875387,2.541251,2.7142286
TIE1,9.624341,9.757693,10.382746,8.513001,8.409214,7.7584386
SPG11,6.9983816,7.2789645,7.3935266,6.2112255,6.0985513,6.195565
SBF1,9.509126,9.423753,9.791254,8.384176,8.027037,8.431292
EIF6,10.156154,9.763987,10.075178,8.307885,7.5710897,9.188677
YBX2,10.806204,10.558086,10.767541,8.77927,9.151815,8.984007
ARHGEF26,7.09006,7.4077635,7.4862003,6.0376005,5.461419,6.734436
KIAA1429,9.422678,9.569227,9.649169,6.6960096,6.306982,7.1854453
MFSD1,9.383952,10.311235,10.1322565,6.257373,6.076537,7.0112348
TSHR,4.487403,4.608899,5.196532,2.9587846,3.026238,2.7142286
PHF8,8.330662,7.948236,8.153418,6.451767,5.914422,6.1260433
ESCO2,6.8809657,7.4335313,7.531758,5.6584597,4.8826127,5.838501
WWC1,11.494009,11.400181,11.997605,10.433027,10.907371,10.14106
DIP2A,7.400408,7.0653286,7.2432346,6.270179,5.541872,6.4024515
CNEP1R1,3.507298,4.7967553,4.9265695,2.40226,2.5397372,2.7142286
MMP10,5.511549,5.937505,6.108061,3.2417169,2.738629,2.7142286
PANK1,5.568229,5.36928,5.9747567,4.5392985,4.4272227,3.6362338
MPPED2,8.8767605,8.952984,9.258993,7.566236,7.4877768,8.1672325
RGPD4,5.3489227,5.2585464,5.764644,4.216341,3.629201,4.325403
WFDC13,4.408648,4.0049667,4.2657247,3.3386781,3.2794847,2.7142286
IDE,7.1672106,8.644776,8.456001,5.7541995,5.6525297,6.7141504
GOLGA6A,8.787811,10.019154,9.653509,8.189864,8.475394,7.314117
ORC3,7.723671,8.562238,8.352422,5.883457,5.2074785,6.9620056
EOMES,4.309674,4.346587,4.9407663,3.9075742,3.153378,2.7142286
DCTN1,7.8244934,7.4207087,8.067219,6.2103796,6.588626,6.5365796
HSD11B2,6.9535475,6.284292,6.9809084,5.0550714,5.0342155,4.817082
EPB41L4B,6.519658,6.9372616,7.0422683,3.9296293,2.5315278,5.438159
DRP2,7.051778,7.0501914,7.7560697,5.7190614,5.987399,4.680503
BEST1,8.050047,9.433985,9.148649,3.837113,4.0716696,2.7142286
C16orf73,5.2107315,3.6750712,4.727163,2.40226,2.321939,2.7142286
NLRP13,4.096159,4.1712174,4.6473894,3.800937,2.8277266,2.7142286
CALN1,6.8708615,6.6799917,7.24497,5.9775996,5.9991984,5.790521
UHRF2,5.8678718,7.021441,6.8998446,4.5270767,4.9786253,4.658636
UFSP2,9.534037,10.396976,10.1748295,8.380661,8.269572,8.713535
DERL3,15.952157,16.253479,16.20707,14.636586,14.569897,13.5061
GTF2IRD1,7.9424543,7.7733536,6.864689,5.2725344,3.5344656,6.2905293
GPR64,9.161651,9.10715,9.61701,8.089162,8.04464,7.433266
CALCOCO2,8.035719,9.059664,8.715714,6.786489,6.4453197,7.235782
MRPL21,10.649364,10.235376,10.4943695,8.822589,8.492305,9.561571
LMBRD1,5.730711,6.9055166,6.6110797,3.1756291,2.4442756,4.7382646
ELP4,9.987652,10.140033,9.994359,8.024273,7.2117906,8.98674
DSN1,6.2079678,6.692795,6.7283087,5.425624,4.5605087,4.474836
CORO7,4.9961863,4.768719,4.94687,3.294291,3.3736157,2.7142286
DNAJC11,3.9391055,3.9266558,4.3143525,2.8566966,2.7444878,2.7142286
GNG8,5.474617,5.614819,5.868659,4.4639907,4.686953,3.8090231
IMPDH1,3.8756452,4.2486525,3.893342,3.0668468,2.4711714,2.7142286
KLRD1,4.4093595,4.651864,5.093917,2.40226,2.321939,2.7142286
RNF151,3.9072995,3.7659307,4.6229777,3.0884533,2.5197144,2.7142286
FAM86C1,4.932071,4.6343613,5.2172327,2.626205,2.5556684,2.7142286
CD97,5.271857,5.1236186,5.652181,3.2285626,2.4849093,2.7142286
ATP6V1B1,12.007842,12.078482,12.409195,9.712659,10.28504,8.195057
EPT1,6.263776,7.3391886,7.137361,4.1534257,3.7496655,5.1651006
DSTN,13.295669,14.355452,14.0822735,12.068758,12.089828,12.183837
ID3,8.720336,8.237824,8.730903,6.2470737,7.052341,5.7064724
SERPINE2,11.611069,11.904258,12.219338,10.230222,11.423195,10.263846
RPL14,10.262134,10.6204,10.7458,5.303118,5.065107,6.132212
OSGIN2,6.405547,7.1023374,7.2507696,5.383666,5.231722,6.0530396
CRLS1,6.501665,6.2400494,6.6595063,3.8500218,3.8407733,4.9462085
HSDL1,5.9130745,7.3911114,7.2655444,4.942695,5.3824024,5.573654
AGFG1,10.414228,10.934053,10.678925,7.653368,7.641452,8.353875
ACTR6,7.9665246,9.240554,9.013495,6.4903684,6.6682415,7.2443724
THSD1,4.008992,4.1379194,4.419761,2.40226,2.6650195,2.7142286
GLB1L,4.7183256,4.535393,5.1094136,3.0043523,2.738883,3.8427167
S100A6,14.549823,13.52034,14.259825,11.0027485,11.129391,10.878533
AUTS2,5.2752237,4.8308115,4.8863773,3.1251955,3.7068741,3.7559273
ZNF574,5.506477,5.5586367,6.0585966,3.1536372,2.408411,3.9421299
TMCO3,9.254767,9.490318,9.621792,7.3601823,7.3773813,7.864253
DCAF12L1,4.2806315,4.1750507,4.0108786,3.5516016,2.6837668,2.7142286
ECE2,13.140051,12.773409,13.739193,11.731791,11.911834,10.3620205
DCN,16.053,16.064545,16.16206,14.488596,14.434676,13.50254
EPHB4,6.7183123,5.9972553,6.8978586,4.039871,3.894305,3.9700203
CD200R1,5.8395486,5.877195,6.1053867,4.678153,4.7470336,5.3167233
DBI,10.908514,11.102227,11.268816,6.958938,5.043458,8.347433
FZD6,6.916335,8.163619,7.9792805,4.7526894,4.4866023,6.1520233
SKP1,13.386244,13.332819,13.30664,8.990336,9.177826,9.326155
CHID1,10.9429455,10.879889,10.807111,9.85828,10.189984,9.4875145
KCNK16,4.631117,4.107582,4.742818,2.7709234,2.321939,2.7142286
IFT52,7.2771664,8.05989,7.8884606,5.508605,5.754017,5.6516943
NARS,9.582548,10.74948,10.53825,8.398864,8.563873,8.769529
UBA52,15.061318,14.916946,15.175819,13.800743,13.436858,13.739193
C14orf182,4.7133946,5.201297,5.330998,3.3353963,2.321939,4.2779307
KIAA1614,8.970125,8.61027,9.053293,5.6462255,4.3738375,7.126709
ACOT7,7.215783,6.9911623,7.6725264,4.2872825,4.2902637,6.492796
PNO1,9.327841,9.844041,9.752629,8.425461,8.496316,8.5294285
ING4,8.701443,7.9937687,8.5604515,6.3475037,6.185213,7.5328193
CDK5RAP1,4.187885,4.7742705,4.482866,3.202705,3.6191518,2.7142286
SLC11A2,7.3780174,7.775757,7.8600097,5.277918,5.7083097,5.967539
SYNE2,7.303747,7.2996893,7.5741177,4.886813,5.522979,6.0356245
MRPL15,6.5942836,6.62185,7.084225,3.5887163,2.8365707,5.2651167
PTBP1,11.41529,11.008706,11.454311,8.898224,8.521691,8.57684
GAS1,12.349383,12.039318,12.278498,10.843844,10.653286,11.145804
CPEB2,6.6499043,7.259842,7.325487,5.295641,5.5219574,5.436214
PPM1A,3.3232732,5.3146358,4.65434,2.6187608,2.889268,2.7142286
RPL35,14.72119,14.176235,14.445661,12.186384,11.222325,12.548029
ABCG1,5.865192,5.796483,6.109024,3.8983183,3.4121218,5.0813465
CDCA7,4.9712934,6.033642,5.880478,2.40226,3.4540648,3.7719991
HIST1H4H,6.777526,7.0734663,6.9696083,5.3677554,5.658135,5.662147
CPEB2,6.0134225,5.8078485,5.913728,3.0399249,3.2097259,4.550197
KDELR2,12.079579,11.826983,12.290666,9.835691,9.431776,10.28504
C1GALT1,6.250497,7.2814045,6.9574375,5.0679083,4.505867,5.840065
N4BP1,10.326549,10.142378,10.217422,7.9773107,7.934162,8.955945
STPG1,4.6137023,5.189365,5.313612,2.40226,2.321939,4.0230865
HM13,11.020394,10.870254,11.017065,8.984007,9.169057,8.572102
LAMP1,5.2786584,5.258991,5.937996,4.2123857,3.6939747,4.1681657
KIAA0947,8.337258,8.905861,8.88171,7.5305786,7.7841935,7.5602875
PEX12,4.991596,6.1010447,5.908858,2.8733637,2.5182257,2.7142286
GRM8,4.8776765,4.774241,5.075007,3.0038707,2.758286,2.7142286
MRPL52,13.272716,13.01821,12.997008,11.660905,10.637742,12.158346
ME1,5.359384,6.9666696,6.6257863,2.5619724,2.321939,2.7142286
MRPL10,6.6717987,6.4238944,6.6840305,5.115929,5.265252,5.8116245
CNKSR2,4.0602074,5.606155,5.076789,3.8814244,2.6038706,2.7142286
ZNF548,4.3455634,4.7116017,4.465831,3.4025538,3.2546043,3.8471751
SPTB,9.590058,9.169057,9.689251,8.29578,8.633632,8.107299
FOXK2,6.3444695,6.088105,6.535844,4.8894906,5.771694,5.1225047
PPP4C,13.6719265,12.943605,14.347946,10.462725,10.7369995,10.4987545
PHF12,6.852798,6.2435427,6.643473,4.3639116,3.4316254,4.2778482
PPP2R2A,5.1337533,6.6921744,6.7684026,2.9766207,2.547304,4.3197308
PCSK6,5.413351,5.8823767,5.9353657,3.7159476,2.5056105,4.5917597
TMC4,7.438615,6.9089804,7.2735987,6.032179,5.489443,6.071624
CDK3,7.726321,7.0427723,7.6036825,5.9712963,6.0433574,5.9634037
C16orf95,6.9495735,6.5110464,6.7295165,4.8872757,4.1141124,6.143782
MCTS1,9.935732,10.380714,10.264125,8.435436,7.8014746,9.174597
TMED7,8.61252,9.706595,9.508776,6.9664645,6.9261246,7.5052905
ADAM8,8.365433,8.193609,8.274004,6.741253,6.609972,6.453018
ILK,5.519904,5.683815,5.802511,4.035496,5.134721,4.0372844
GPR160,7.0758753,6.878635,7.3301396,5.5293384,5.1675034,5.342815
LPXN,4.6342325,4.9409113,5.23148,2.670753,2.321939,2.7142286
TOMM20,15.532326,15.7408495,15.843413,14.664307,13.884748,14.887358
DTX1,4.0326605,3.7758157,4.606256,2.40226,2.418285,2.7142286
LCN8,4.105379,4.0651,4.548818,3.1631021,2.4390233,2.7142286
PLA2R1,7.103795,7.0636644,7.031262,5.0981045,4.9261017,6.2978263
CDKL2,5.794447,5.7223873,6.270179,4.4917784,4.1097836,5.087069
CSPG4,6.9664645,6.6211534,6.827361,4.77128,4.1207857,4.5123796
KCTD6,5.475198,6.916767,6.792118,4.198457,3.4693363,3.894649
UBL3,7.3612347,9.061788,8.589316,6.275801,6.4255238,6.5838385
ZRANB1,5.319322,5.961829,5.7655497,4.408246,4.1849227,5.0825405
SUPT4H1,9.359821,9.371372,9.76156,6.8330045,6.8173833,5.9408145
C10orf10,9.570773,9.292384,9.896989,8.641045,8.714399,8.275495
ITGB4,5.639,5.565274,6.290274,5.0566936,4.482708,4.8413653
ANAPC10,8.633188,8.725724,8.623715,6.834897,6.3336535,7.3471804
CHRNA7,4.492947,4.499886,4.813962,2.40226,2.7529657,2.7142286
SF1,9.633441,9.066855,9.772516,5.653605,4.4796762,6.038386
SPG21,6.7049026,7.600686,7.4799514,3.6638074,2.5745878,2.7142286
ATXN7L1,10.838038,10.297216,10.7199135,8.351735,9.246673,6.9995656
HOMEZ,3.5542881,3.8278813,4.173567,3.2431898,2.552056,2.7142286
FSTL3,7.6212564,7.572698,7.8832483,6.6879683,6.078188,6.626862
ZBED4,6.7758307,7.480214,7.21525,4.6701183,5.566203,5.2725344
POLRMT,13.427138,12.929727,13.112877,11.278108,10.221135,11.865679
RPAP3,9.726437,10.600204,10.31255,8.723558,8.665981,9.521584
SMARCC2,11.5441475,11.687613,12.473801,10.855699,11.14374,10.606436
EGFL8,6.2610455,5.5849376,6.1595545,3.3763397,3.7172194,2.7142286
TMEM41B,5.744807,6.792554,6.652151,4.687922,5.110716,5.116387
SCN5A,7.016364,6.8884335,7.157582,5.835265,6.4264197,5.4821033
LOR,10.945418,10.675852,11.235559,9.445644,10.156993,9.268862
SPARCL1,5.439307,7.4517307,6.903047,4.3994875,3.644529,4.126639
DYNLL1,15.100226,15.086833,15.024818,12.392108,11.396043,12.898808
AGFG1,6.8703313,8.128747,7.8137283,4.936431,5.1582766,5.525952
VAV3,7.330785,7.846491,7.889522,4.7254567,3.9368618,6.3246574
SAMM50,9.2522135,9.353426,9.420175,7.5148096,7.167445,8.425644
TMED10,6.852108,7.6732993,7.667266,5.30009,6.170549,5.811983
TBK1,10.567787,10.906912,10.872512,9.483658,9.039384,10.1799
C1QTNF1,3.8483293,3.9974983,4.573329,2.97416,2.6663313,2.7142286
LPCAT4,5.0863323,4.262007,4.597076,2.40226,2.321939,2.7142286
SAPCD2,16.542074,15.843413,16.56981,13.09922,12.90511,12.783985
C4orf34,9.763987,10.279656,10.16481,8.731468,8.304462,9.327841
REG3A,5.5829315,5.575815,5.3136735,3.5610788,3.7986286,2.7142286
UBXN8,7.3955274,7.5826674,7.569052,2.843741,4.2597985,2.7142286
RB1CC1,8.340364,9.219712,9.1173115,7.2362723,6.7099195,7.5822525
CDK2,4.6940684,5.3773055,5.3854074,3.5060904,2.737475,2.7142286
TMEM173,8.513381,7.808604,8.400185,5.2737846,4.652589,6.2221255
SCG2,8.891155,8.665212,8.870296,7.037775,7.6708727,6.4930654
C19orf66,8.218643,7.8990545,8.5686035,7.027633,7.7712784,6.8005924
GPR89C,8.022454,8.664586,8.406314,7.0256453,7.078871,7.790077
PURG,6.3518534,7.0173407,7.0445333,3.2569408,4.4281034,3.694525
C16orf46,8.008749,7.7699623,7.8977933,6.400376,5.7477703,6.8747015
CACYBP,9.188118,9.303639,9.105414,7.3267183,7.2508955,7.657584
CYP7B1,7.242171,8.001938,7.7328568,5.433898,5.5255733,6.3768234
AGAP6,9.075805,8.430307,8.9550705,5.153553,5.327998,4.442313
CD1E,8.333995,7.975911,8.425644,3.7483988,4.254899,5.5034738
ADPRM,9.61249,9.315927,9.509388,7.89532,7.584346,8.619091
LAMB4,4.751609,3.882008,4.8288517,2.40226,2.321939,2.7142286
WDR82,6.3667665,6.6730747,6.838841,4.469241,4.6378846,5.547658
NAT2,5.4482174,6.2066293,6.061526,4.1531177,4.1471972,4.859515
C18orf8,11.00119,10.936632,11.071837,8.548579,8.541061,9.109566
GPR162,5.6195345,5.10879,5.990248,4.139571,4.426579,3.8459213
SYN2,4.94134,5.016088,5.317461,3.629042,3.5504105,2.7142286
ALDH16A1,6.662807,6.046273,6.6939626,3.5142465,2.5154135,5.3050165
DDX26B,7.793853,8.09529,8.23577,7.133873,7.057782,6.707087
COG7,3.4712608,4.847083,4.61298,2.40226,2.9473743,2.7142286
SNRNP40,7.4914975,8.761514,8.566252,6.475436,6.0218697,6.6886425
PHF11,7.7542453,8.024273,7.9227824,6.16347,5.7200084,7.089694
FAM54B,6.3284807,6.138585,6.555334,3.928409,2.5922194,4.0227003
UBE2D1,9.277682,10.135187,9.827908,7.1669693,7.5235486,7.5748663
BAG2,5.3042064,5.9044037,6.200865,4.0577784,4.839603,2.7142286
C9orf24,7.1410036,6.960805,7.1062155,5.4555073,5.4585795,6.4423485
TMC4,12.6101055,11.916027,12.887633,10.002769,10.20237,9.608214
FIP1L1,4.589791,4.419761,4.8695283,2.40226,2.5563605,3.7470484
XAGE1A,6.554465,6.4281297,7.214505,4.368445,2.7136369,4.1103888
MOGAT3,12.787693,12.438611,13.568362,11.240967,11.933269,10.739669
BMP2K,9.805114,9.962189,9.903814,7.5414987,7.1650577,8.3043
ACTG1,10.678925,12.104866,11.7278595,6.8333387,6.892588,7.5821075
RTN2,5.8837533,5.9814367,5.847503,3.4992156,3.6824398,2.7142286
TBP,5.606506,6.1422873,6.202134,4.3415656,4.414674,4.7412786
CELF5,7.4630423,7.488386,7.541764,6.442692,6.5416393,5.8364196
FAM108C1,6.557823,7.6704264,7.5411406,3.9439478,3.1813676,5.6475983
HS2ST1,7.113201,8.289532,8.071965,5.700555,5.5850954,6.1016216
SMYD5,4.80522,4.339108,4.595422,2.40226,2.4996085,2.7142286
UBE2A,11.425471,12.011368,11.819386,9.9486265,9.3485775,10.439857
HERC6,6.427537,7.7538824,7.4174438,3.929034,2.6139598,4.9262376
INTS12,7.6868024,8.484493,8.309445,6.6484017,6.887177,6.883469
FAM122C,6.104678,6.1679783,6.2984424,4.4116225,4.1396704,5.2847743
ZMAT3,3.9869738,4.4511414,4.1611557,2.7120533,2.666286,2.7142286
PCBP2,11.218064,11.6737795,11.563946,10.300101,10.569447,10.2310915
KLRC3,8.38862,7.6682463,7.983281,5.9001603,5.4048615,6.956977
CDCA7L,6.9428005,7.334264,6.244694,2.40226,2.321939,2.7142286
GOLGA7,5.53782,6.616065,6.4838614,4.3046036,4.6477985,4.051546
NME3,8.453131,7.4972734,8.072395,5.4013815,5.1558113,6.287449
RGPD2,4.919756,4.768616,4.6238265,3.1456525,3.4340837,2.7142286
NDUFA11,4.0174046,5.8872643,5.2200766,2.40226,2.975444,2.7142286
FIBIN,10.576063,10.3776455,10.607999,7.7871943,6.8985386,8.985816
GALK2,6.1627703,6.9566126,6.602024,4.8483434,4.840706,4.62509
UXS1,6.9129725,7.7809496,7.485301,6.010144,6.5250173,6.397921
ADORA1,5.279982,4.946794,5.5007496,2.627517,3.163654,2.7142286
ZNF79,11.473371,11.634473,11.56896,10.440244,9.759123,10.538439
AKR1C4,7.946291,8.540583,8.548267,5.8727403,4.525567,6.887323
GNG5,12.156523,12.14873,12.057793,10.246814,10.064954,10.660163
SNX11,4.260918,5.1348267,4.8668165,2.40226,3.0130873,2.7142286
PHF5A,7.222482,7.4747562,7.5100675,4.5516376,4.5721974,4.821051
MON1B,6.761203,6.559083,6.54932,3.745669,3.6780145,5.653257
ST7L,8.477548,8.981034,8.895322,6.929241,6.8720565,7.6604824
PHKA1,4.835031,5.611428,5.005163,2.40226,3.1773129,2.7142286
TMEM19,10.951526,11.202388,11.085907,8.585478,8.15464,9.499464
FASTKD1,10.128412,10.368136,10.319107,7.8832483,7.071132,8.951862
SGK1,4.5308075,5.2457275,5.4027677,3.6505601,2.9151065,3.7781904
CD302,6.918273,6.958806,7.4319077,3.1783063,4.1015186,2.7142286
DCUN1D4,6.779235,7.884508,7.910126,6.4121456,6.5863,5.7512326
XPNPEP1,8.656441,8.906939,8.933666,7.1418734,6.508747,7.979609
NDUFA2,11.499995,11.560069,11.3118305,9.750187,10.473532,8.973439
KCNRG,4.6612086,6.839989,6.522664,2.40226,2.5481162,2.7142286
TRMT112,11.073854,10.606436,10.944456,8.993572,9.231098,9.335644
ATF3,3.8325684,3.982194,4.5603304,2.8667352,3.3781233,2.7142286
CYP51A1,9.995741,11.621883,11.019236,9.230656,8.756148,9.567609
DSCAML1,6.9885554,7.1576824,7.1720667,6.1414194,6.3807077,5.314201
FOXL1,8.648571,8.773042,8.778338,5.878372,6.5815477,5.0666537
HIST3H2A,5.3592296,5.2900305,5.4770093,2.6064725,2.5194087,2.7142286
CD8B,6.879835,6.317485,6.8501205,4.82985,4.254136,5.961371
C19orf76,6.885251,6.5686073,7.046953,5.124712,5.6870747,5.4775825
EMC8,8.33634,7.9322762,8.174357,6.7985635,7.3175535,7.2508955
ALG3,5.9816427,6.20354,6.6369834,4.0334406,3.4755645,5.5307093
DMKN,10.499613,10.224834,10.896882,9.627036,9.065964,9.496271
COL17A1,3.4396338,4.3851433,4.363269,2.40226,2.620628,2.7142286
AMT,9.3485775,8.589085,9.121376,7.7548165,7.9024286,8.133401
CENPA,7.1845245,7.6338882,7.576827,3.9709232,2.5177755,5.456014
ATIC,6.787771,7.6170044,7.421958,4.665798,4.957796,5.7033334
PHGR1,3.8938103,3.3892837,4.475914,2.40226,2.3853176,2.7142286
MTMR1,10.974741,10.601068,10.707829,7.261574,6.3830805,8.534132
MRPS6,9.937906,9.756309,9.607889,6.9724045,6.7466707,7.6065054
SPR,7.6688,7.44658,7.5809274,6.303899,6.587586,6.578459
MSH5,4.7356176,4.4306426,5.447792,3.609261,2.4182866,2.7142286
NEU2,5.4093237,5.00322,5.158374,2.40226,2.6440053,2.7142286
VMA21,6.795996,6.671429,6.8796573,3.6229281,3.3541822,4.7452707
OR2H2,9.361883,9.183339,9.026272,7.059129,7.62154,7.0017796
CTNS,4.601353,4.052219,4.5814476,2.40226,2.5909843,2.7142286
TMCO1,9.280204,9.628398,9.604357,8.015291,7.124279,8.860377
MMS19,10.543014,10.37591,10.960492,9.597543,9.951452,8.91701
SEPT7,7.6920934,8.999218,8.290941,6.3008804,6.8542523,7.1458344
EIF4E3,4.834438,4.848263,4.9452257,2.9721603,2.7764785,2.7142286
MAMSTR,4.0321484,4.3511934,4.5027704,3.2829363,3.1947277,2.7142286
C15orf57,4.8609624,5.389045,5.130619,2.8724077,2.6625857,2.7142286
ABCC6,5.3415217,4.9259553,5.2723036,2.6038089,2.3995469,2.7142286
SERAC1,6.3523693,7.5917444,7.256758,5.5643187,5.770835,5.9265733
NDUFAF2,7.5922785,7.2625895,7.610033,4.32421,3.6032045,5.363872
MED30,9.012232,8.836552,9.09395,5.945286,4.6260076,6.663653
KIAA0196,10.288211,10.669922,10.471407,9.480648,8.919844,9.988911
NOVA1,7.146985,6.31818,6.4136367,5.29907,5.7697973,5.279982
RNASEH2C,4.261875,4.052117,4.65716,2.6393476,2.4384043,2.7142286
RPE,11.620916,12.179591,12.2284355,11.137694,10.410625,11.349066
WDR83OS,12.22276,11.735183,11.991654,10.831856,10.709348,11.231561
FAM48A,7.284389,7.098936,7.157815,4.6816463,4.875081,5.8238115
TUBD1,6.478958,6.8490047,6.799803,5.281236,4.963583,6.095903
SLC50A1,7.4158235,7.6728234,7.7226763,4.302381,4.0785556,4.6991096
CCDC84,7.245949,6.978802,7.291848,5.363592,4.889661,6.5407147
METTL1,7.1821184,6.7098155,7.0329227,5.571561,5.991581,6.1456323
ZNF692,5.209187,4.19062,4.8308115,3.04916,2.6546957,2.7142286
DCAF4,4.745449,5.200362,5.434766,2.7416573,2.945575,4.2862573
L3MBTL1,6.978802,6.375722,7.1418734,3.8888285,2.6117694,4.9699078
PSMC5,5.7550745,5.397436,6.1600766,2.40226,2.321939,3.6452856
NUP35,8.535992,9.263802,9.162991,6.8578625,6.6726856,7.56488
FAM18B1,11.9712105,13.109019,12.929727,11.332375,10.887378,11.609133
EFEMP1,8.653434,10.042149,9.4650135,7.9810123,8.262712,7.9647818
ZC3H7A,4.0946374,5.165917,4.910681,3.5542881,3.3664966,2.7142286
HLA-DQA1,9.578302,9.443091,9.608921,8.409639,8.412912,8.688767
MRPS23,5.5807796,5.1877017,5.5973573,2.40226,2.321939,2.7142286
SARDH,8.062759,8.097197,8.479505,5.8398104,4.997649,6.601875
GORASP2,5.2920747,6.7099195,6.506234,3.722012,2.9911404,4.915817
SHISA2,5.054286,6.339152,5.9816427,3.316042,3.7594075,2.7142286
TMPRSS11A,10.159626,10.466556,10.475872,5.6764164,2.321939,7.7387996
CLDN12,4.5671196,5.525952,5.2179823,3.572562,3.2141507,2.7142286
IRF2BP2,6.441903,5.476732,5.947856,3.796632,2.8489752,3.8448153
MATK,14.605152,15.037497,14.856044,11.861773,12.034064,11.252555
ZFPL1,5.7747927,4.6799603,5.591962,2.81917,2.420044,3.684262
CETN2,9.635957,9.316612,9.294434,8.707509,8.102295,7.247491
ZNF514,4.4756317,4.2155557,4.4168186,2.6812854,2.321939,3.9282415
NAT1,6.577107,7.25956,7.113794,5.023346,5.1380544,5.64612
ARMC1,8.577719,9.530845,9.505112,7.760592,8.015291,8.184814
CASP4,9.07541,9.724485,9.422251,6.9882946,6.0920973,8.177977
KIAA0930,6.7785053,5.8811784,6.387638,4.5642395,5.56996,4.0478926
APCDD1,10.45322,10.576063,10.477851,7.8836136,7.584818,8.3250885
SH3RF3,10.407754,9.727979,10.365271,5.2715034,5.903404,5.0254183
FRAS1,4.867823,4.8563104,5.509424,3.7919009,3.7190897,2.7142286
MFSD4,8.374347,8.747132,8.512655,6.272336,6.2282553,6.3832855
FABP4,8.661507,8.71533,8.721511,6.081329,6.0264854,6.7006283
MGAT1,12.045117,12.081859,11.915054,10.510504,10.682972,9.938642
TMEM14B,12.322012,12.413437,12.650326,11.025882,11.120964,11.439865
