GeneSymbol,Direction,PValue,FDR,FoldChange,EntrezID
COPS5,up,0.0267741741035,0.084816878,3.5624658,10987.0
YME1L1,up,0.0267811732483,0.084825829,3.2085488,10730.0
DDX46,down,0.0267967011682,0.084861787,10.8435131,9879.0
UBA6,up,0.0268142219659,0.08489082,3.5005472,55236.0
NEDD4L,down,0.0268413924563,0.084950374,3.173325,23327.0
TMEM26,up,0.0268596706638,0.084994988,3.6657781,219623.0
MAP4K5,down,0.0268767557841,0.085025043,2.3692385,11183.0
TMEM151B,down,0.0268842534287,0.085033061,8.733682,441151.0
SH2D2A,down,0.0268943671287,0.085038583,3.4016163,9047.0
INA,up,0.0269200639111,0.085093359,4.896248,9118.0
CNOT6,down,0.0269302715246,0.085111303,2.8749584,57472.0
ZNF783,down,0.026934601648,0.085111303,5.1869897,100289678.0
CPNE2,down,0.0269482097095,0.085129369,2.8278965,221184.0
SERAC1,up,0.0269553464385,0.085138682,2.4846596,84947.0
LILRA2,down,0.0269934046923,0.085245642,5.4533467,11027.0
HOXA1,down,0.0270078342172,0.085264714,2.1126004,3198.0
CLHC1,up,0.0270188304764,0.085276858,2.6402868,130162.0
F2RL1,up,0.0270205984717,0.085276858,5.4341859,2150.0
ANP32A,down,0.027024267663,0.085276858,2.4800158,8125.0
BAHD1,down,0.027031299521,0.085285806,2.2687581,22893.0
MYD88,up,0.0270539723128,0.085319822,5.8969252,4615.0
KIR3DL2,down,0.0270619839169,0.085319822,2.8769075,3812.0
PSPH,up,0.0270620734483,0.085319822,3.8409406,5723.0
RERGL,up,0.0270749911003,0.085319822,2.9982661,79785.0
HDGFRP2,down,0.0270821435272,0.085319822,2.8144883,84717.0
PDCD6IP,down,0.0270891292718,0.085319822,2.2753815,10015.0
SLC22A17,up,0.0270901588815,0.085319822,2.9612194,51310.0
ARHGAP12,up,0.027099094548,0.085319822,4.2735843,94134.0
PKN2,down,0.0271008497624,0.085319822,3.6508709,5586.0
FAM134A,up,0.0271096101927,0.085334184,2.169931,79137.0
NTPCR,up,0.0271233557778,0.085353071,2.2005928,84284.0
GLYR1,down,0.027131826867,0.085353071,2.8994016,84656.0
ITM2A,up,0.0271324515341,0.085353071,2.3915702,9452.0
METTL17,up,0.0271358271507,0.085353071,3.8621736,64745.0
FRAT1,up,0.0271411667693,0.085353071,3.6647481,10023.0
PQBP1,down,0.0271452982474,0.085353071,2.2337295,10084.0
GPR62,down,0.0271492054963,0.085353071,2.86917,118442.0
GDI2,up,0.027153916344,0.085354678,3.4607299,2665.0
ZRANB1,up,0.0271623475013,0.085367978,2.1789964,54764.0
EIF6,up,0.0271901148134,0.085428827,3.1221844,3692.0
IL2RA,down,0.0271958285504,0.085433573,3.1378494,3559.0
CTBS,up,0.0272221746666,0.085475442,2.2045008,1486.0
OR5AS1,down,0.0272459475883,0.085515359,3.4731201,219447.0
IDI1,up,0.0272615407411,0.085515359,5.6874383,3422.0
PTCHD1,down,0.0272665243228,0.085515359,2.1160779,139411.0
WSB1,down,0.0272681446588,0.085515359,2.171478,26118.0
SYN3,down,0.0273219540355,0.085670891,6.1559672,8224.0
FOXF2,down,0.0273787277257,0.085816394,2.6436066,2295.0
WBP4,down,0.0273810242119,0.085816394,2.7801987,11193.0
SEC22A,up,0.0274042843925,0.085862815,2.7183617,26984.0
NFASC,down,0.0274169624562,0.085889297,5.4402557,23114.0
RGS3,down,0.027465146184,0.086005867,4.3505241,5998.0
STARD13,down,0.0274668968119,0.086005867,3.2146359,90627.0
C1orf158,down,0.0274715053937,0.086005867,2.7798835,93190.0
ACP1,up,0.0274763875226,0.086005867,3.5666505,52.0
ABI3BP,down,0.0274795621404,0.086005867,11.8854185,25890.0
CNPPD1,up,0.0274920510106,0.086028241,12.5968627,27013.0
NT5DC3,down,0.0274986440434,0.086028241,5.6802344,51559.0
FRS3,down,0.0274994086537,0.086028241,3.7368541,10817.0
FAM18B1,up,0.0275120322279,0.086050379,2.6274989,51030.0
AIFM2,down,0.0275274747743,0.086063056,2.3752075,84883.0
BBS9,up,0.0275328470824,0.086066613,2.1641754,27241.0
ALPK1,down,0.0275403480591,0.086076822,6.6865074,80216.0
CTRB1,up,0.0275505454668,0.086082219,3.0199451,1504.0
MGRN1,down,0.0275698970651,0.086106334,2.6155065,23295.0
VWA7,down,0.0275885038293,0.086134614,4.6132943,80737.0
HIAT1,up,0.0276034277566,0.086164036,6.2716131,64645.0
GPN1,up,0.0276064059919,0.086164036,3.3515348,11321.0
DENND2D,up,0.0276139552493,0.08616571,4.7119095,79961.0
GZMK,up,0.0276154210207,0.08616571,3.2469138,3003.0
DPP9,up,0.0276247630039,0.086168427,4.5067078,91039.0
LAMB2,up,0.0276300509937,0.086171672,2.4594226,3913.0
ARFIP1,down,0.0276420047336,0.086182504,5.4580448,27236.0
BOP1,down,0.027661425456,0.086229827,5.4925616,23246.0
SMCR7,down,0.0276690763726,0.08624045,2.3506215,125170.0
ZNF443,up,0.0276974221724,0.086315564,5.7804652,10224.0
CCDC85C,down,0.027707544729,0.086321863,3.811124,317762.0
MOGAT3,up,0.0277080408704,0.086321863,3.08853,346606.0
OR9Q1,down,0.0277164318397,0.086321863,8.8410027,219956.0
ZNF576,up,0.0277300477119,0.086338334,2.2607129,79177.0
NOTCH2,down,0.0277302163016,0.086338334,2.8139447,4853.0
AHDC1,up,0.027750173292,0.086362673,2.8955541,27245.0
SFR1,up,0.0277537509899,0.086362673,4.6802236,119392.0
GFRA3,up,0.0277617777258,0.086362673,2.9703676,2676.0
CAMK1D,up,0.0277635278872,0.086362673,2.3561269,57118.0
PCSK1N,down,0.0277828198994,0.086387155,6.2637295,27344.0
ATP6V0A1,down,0.0277887651077,0.086387155,5.7698963,535.0
PSMD6,up,0.0277969000222,0.086387155,3.849036,9861.0
LOC389831,up,0.0278031906106,0.086387897,4.1166867,389831.0
MUSTN1,up,0.0278098898247,0.086387897,4.9434147,389125.0
APOLD1,down,0.0278174877121,0.086398294,5.4847006,81575.0
CASP8AP2,down,0.0278657836818,0.086535073,2.9072176,9994.0
TNFSF13,up,0.0278758718601,0.086553177,2.0198686,8741.0
SLC4A10,down,0.027893968219,0.086582911,4.9884911,57282.0
ILK,up,0.0279102132269,0.086609642,2.4053434,3611.0
C9orf171,up,0.0279466401028,0.086666991,3.2762532,389799.0
FUK,up,0.0279642874823,0.086708489,2.3093244,197258.0
ZDHHC24,up,0.0279756447577,0.086730473,4.5096846,254359.0
COBRA1,up,0.0279842501733,0.086730693,3.2359689,25920.0
ARHGEF10,up,0.0279963825392,0.086755066,3.4048757,9639.0
ITFG1,up,0.0280090302812,0.086771879,3.1574111,81533.0
EID2,up,0.028010346766,0.086771879,2.3322194,163126.0
TMEM45A,up,0.0280306471387,0.08679508,2.5277437,55076.0
SLC6A19,down,0.0280573483496,0.08683807,9.7032531,340024.0
VBP1,up,0.0280882873206,0.086894131,2.7283609,7411.0
DDX18,down,0.0281071606563,0.086926056,2.0482966,8886.0
KCNJ13,down,0.0281221883823,0.0869593,2.7169772,3769.0
ZNF687,up,0.0281361836348,0.086976111,2.3795337,57592.0
FOXN4,down,0.0281533586902,0.086987323,9.7874898,121643.0
AMHR2,down,0.0281543175093,0.086987323,5.4699337,269.0
ROMO1,up,0.0281566240418,0.086987323,2.2892955,140823.0
PPDPF,up,0.0281569298742,0.086987323,2.4816061,79144.0
PTGDR,down,0.0281646903158,0.086998075,2.6979682,5729.0
RAB12,down,0.0282236870809,0.087147841,2.2621607,201475.0
BRAP,up,0.0282346646432,0.087150389,2.7778523,8315.0
SLX1A,up,0.0282354398266,0.087150389,2.790005,548593.0
ZNF430,up,0.0282549130115,0.087184015,2.7608812,80264.0
KCNH7,down,0.0282650157358,0.08720195,4.3614322,90134.0
TBRG4,up,0.0283157569714,0.087331982,3.2252163,9238.0
MRPL37,up,0.0283310677298,0.087365946,2.9024033,51253.0
CHMP6,up,0.028345339119,0.087396696,3.2723355,79643.0
ZNF384,down,0.0283716185284,0.087439939,2.6223369,171017.0
TRAPPC3,up,0.0283722704473,0.087439939,3.4380938,27095.0
REV1,up,0.028378799573,0.087446801,2.4638071,51455.0
BAG4,down,0.0284231819232,0.08752062,7.9672671,9530.0
EPB41L4B,up,0.0284242861073,0.08752062,7.2935639,54566.0
SDCBP,up,0.0284621678546,0.087595241,5.5169759,6386.0
BBS7,up,0.0284657597266,0.087595241,2.3289313,55212.0
NGLY1,up,0.0284798550032,0.087625349,3.1301504,55768.0
IK,down,0.0284927269718,0.087651684,2.8597182,3550.0
BMP5,down,0.028498404195,0.087655882,4.4693564,653.0
SPDYA,up,0.0285279752644,0.087720287,2.1240307,245711.0
NACA,down,0.0285515359694,0.087778382,2.0254978,4666.0
GEM,down,0.0285555060111,0.087778382,4.9706067,2669.0
LMBRD2,up,0.028567997644,0.087803501,3.7151028,92255.0
ADCYAP1,up,0.0285777500554,0.087820195,3.8811941,116.0
MEN1,up,0.0285886530288,0.087840419,3.0932619,4221.0
UBA5,down,0.0286291774565,0.087925058,4.6261492,79876.0
ZBTB40,down,0.0286881710727,0.088053017,4.1723569,9923.0
GRIK5,up,0.0287153762267,0.088096607,2.113099,2901.0
ZNF311,down,0.0287793856263,0.088279658,6.2214561,282890.0
ALDH1A3,up,0.0288019932852,0.088322347,2.3246439,220.0
NDE1,down,0.0288247148328,0.088378689,2.9469226,54820.0
UNKL,down,0.0288548183517,0.088444304,3.0777166,64718.0
TSNARE1,down,0.0288644852032,0.088447258,9.3036569,203062.0
LUZP6,down,0.0288762280809,0.088469903,4.9274435,767558.0
GRB7,up,0.0288869433618,0.088489393,5.4912255,2886.0
ATAD3A,down,0.0289250812529,0.088592869,4.4641508,55210.0
CPSF6,down,0.0289325206811,0.088602303,5.7780653,11052.0
IFT80,up,0.0289442256477,0.088624795,2.4658926,57560.0
CMIP,down,0.0289585509475,0.088634735,3.4901135,80790.0
STRADB,up,0.0289616114112,0.088634735,6.500952,55437.0
SPDYE3,down,0.0289631955987,0.088634735,4.0543832,441272.0
DPY19L4,up,0.0289739762501,0.088649114,2.5139479,286148.0
OR5AC2,down,0.0289822589557,0.088658366,3.3915223,81050.0
ECE2,up,0.028990086199,0.088658366,3.6867148,9718.0
RBPJL,down,0.0290060694066,0.08868056,4.4525574,11317.0
OR2A4,up,0.0290315431891,0.088745092,3.5897491,79541.0
RUSC1-AS1,down,0.0290512509383,0.08878743,2.6160019,284618.0
TK1,up,0.0290624232176,0.088799422,4.1662741,7083.0
FGF7,down,0.0290751565252,0.088816063,3.7484814,2252.0
C5orf60,down,0.0290799951767,0.088816063,14.4162803,285679.0
GLUD2,up,0.029092604686,0.088824875,4.5508268,2747.0
ARHGAP30,down,0.0291380863021,0.08893374,5.4374814,257106.0
RANBP9,up,0.0291413879348,0.08893374,2.169956,10048.0
PDE1B,down,0.029150306676,0.088947603,2.9693264,5153.0
PARD6B,down,0.0292004716861,0.089073929,2.5982674,84612.0
MON1A,down,0.0292349490467,0.089152339,3.9829468,84315.0
SLC15A4,up,0.0292927487527,0.089301803,2.6682392,121260.0
JSRP1,down,0.0293084867667,0.089322986,2.6385286,126306.0
SON,up,0.0293219188405,0.089350525,2.312828,6651.0
LRRC8A,down,0.0293381245232,0.089386506,7.1164121,56262.0
ANKRD46,up,0.0294534732094,0.089697609,3.2911316,157567.0
MAP4K4,up,0.0294584357082,0.089699282,4.3671607,9448.0
RNASEH2B,up,0.0294681328591,0.089706982,2.2095476,79621.0
ZNF696,up,0.0294697918882,0.089706982,6.2692234,79943.0
FAM117B,down,0.0294838209549,0.089714627,2.6116636,150864.0
ANKRD54,down,0.0294855452704,0.089714627,2.6019067,129138.0
ABCC9,up,0.0294944189813,0.089714766,4.2082517,10060.0
MAP2K6,up,0.0294989536952,0.089715133,3.3428155,5608.0
KLK5,up,0.0295357352988,0.089800123,2.7357669,25818.0
VPREB1,up,0.029646018813,0.090071643,2.6512744,7441.0
TRPC4,up,0.0296516291414,0.090071643,2.3778343,7223.0
DDX3X,down,0.0296900872372,0.090148046,3.9511751,1654.0
FAM84A,down,0.0296991703212,0.090162156,7.8127097,151354.0
PPP1R3G,up,0.0297142848886,0.09018971,5.6725439,648791.0
WDR37,down,0.0297171210808,0.09018971,2.2144956,22884.0
CRYAA,down,0.029746571279,0.090234595,3.9254115,1409.0
PPP2R5C,up,0.0297496688619,0.090234595,3.0217358,5527.0
EVI5L,down,0.0297734709984,0.090269279,3.5516876,115704.0
ORAI1,up,0.0297744280004,0.090269279,3.5503572,84876.0
NPM3,up,0.0298101825595,0.09031724,3.6844708,10360.0
HSPB11,up,0.0298171332913,0.090317919,2.4228896,51668.0
ACLY,down,0.0298297602455,0.090342703,3.8011106,47.0
CASP6,up,0.0298444922363,0.090373854,3.6040022,839.0
SLC12A9,down,0.0298876088949,0.090477458,7.5801343,56996.0
DEFB119,up,0.0300540233342,0.090864859,2.2846366,245932.0
GPR150,up,0.0300748136061,0.090908773,5.5199065,285601.0
PCDHB4,up,0.0300930324886,0.090950318,7.5960907,56131.0
TRIM43,down,0.0301241367047,0.091003727,2.3588276,129868.0
KIAA2013,up,0.0301333259478,0.091010311,2.0139309,90231.0
IL17F,down,0.0301397102378,0.091010311,3.6003006,112744.0
HLA-DMA,up,0.0301397492114,0.091010311,2.6456062,3108.0
SLC25A3,up,0.0301586882266,0.091053972,6.8012046,5250.0
ARHGEF4,down,0.0301694463003,0.091072924,3.3286109,50649.0
MYCT1,up,0.0301820147468,0.091097334,4.3054087,80177.0
LANCL1,up,0.0301934414208,0.091118292,2.6450584,10314.0
AKAP14,down,0.030203362425,0.0911347,6.5049347,158798.0
ZNF554,up,0.0302255809316,0.091146882,2.3838308,115196.0
ARHGAP6,down,0.0302270422389,0.091146882,9.2262893,395.0
UTY,up,0.0302473179208,0.091186107,2.9535176,7404.0
NUBPL,down,0.0302973280429,0.091310955,3.1055599,80224.0
C1orf61,up,0.0302977161141,0.091310955,2.433494,10485.0
INO80C,up,0.0303040553282,0.09131652,2.0565937,125476.0
PAM,down,0.0303517682923,0.091422646,6.2293948,5066.0
IPO13,up,0.0303527682801,0.091422646,2.1136824,9670.0
OR6C76,down,0.0303578497291,0.091424403,3.6521099,390326.0
SNURF,up,0.0303912676977,0.091487846,2.9102749,8926.0
GNGT2,up,0.0303945204423,0.091487846,5.0190411,2793.0
TMEM201,down,0.0303969889126,0.091487846,3.6809637,199953.0
LIN52,up,0.0304057309886,0.091487846,2.3765573,91750.0
ZNF766,down,0.0304059238743,0.091487846,5.1641271,90321.0
TRIM48,down,0.0304187833696,0.091503077,16.3317608,79097.0
SMARCA4,down,0.0304199896794,0.091503077,2.469564,6597.0
KIAA1009,down,0.0304418087985,0.091555159,3.9617948,22832.0
GDPD3,up,0.0304520586965,0.091572436,12.5579033,79153.0
RFX2,down,0.0304692281984,0.091596962,4.3296731,5990.0
C4orf52,up,0.0304799734339,0.091599515,2.2344773,389203.0
RBM38,down,0.030483597564,0.091599515,10.8219474,55544.0
AKNA,down,0.0304997549983,0.091631359,3.3184347,80709.0
FBXO9,down,0.0305211764983,0.091671777,4.3228529,26268.0
SGCD,down,0.0305369317307,0.091698765,5.7622824,6444.0
SLC3A1,up,0.030539185345,0.091698765,3.2065047,6519.0
FAT2,down,0.0305731263688,0.091764497,10.8163947,2196.0
GCNT2,down,0.0305746210816,0.091764497,4.1190661,2651.0
NCKIPSD,down,0.0305860925784,0.091785373,3.2566288,51517.0
STXBP1,down,0.0306153025708,0.091818803,7.081532,6812.0
PLN,up,0.0306322597074,0.091832884,4.9442866,5350.0
NDUFB5,up,0.0306425890088,0.091832884,3.3899979,4711.0
PIKFYVE,down,0.0306510499263,0.091837363,2.7705558,200576.0
PRDM1,down,0.0306531203279,0.091837363,5.296707,639.0
TRMT5,up,0.0306928323518,0.091942788,3.6560488,57570.0
CEP170,down,0.0307091798319,0.091978202,3.4646122,9859.0
TCF4,down,0.0307496829361,0.092044706,4.5206897,6925.0
ATP6V0A4,down,0.0307901082146,0.092125563,9.0983725,50617.0
TIMP3,down,0.0308559036123,0.092295253,2.8804336,7078.0
ZNF474,down,0.0308958808755,0.092401233,2.0155581,133923.0
KRR1,down,0.0309198367481,0.092446351,2.0015616,11103.0
GLOD5,down,0.0309274571128,0.092454856,3.2349336,392465.0
HBA2,up,0.0309475438381,0.092501298,2.9632431,3040.0
MARCKSL1,up,0.0309913580814,0.092605021,3.8230159,65108.0
PTHLH,up,0.0310180703613,0.092671216,5.6995124,5744.0
ALS2CR11,down,0.0310262628668,0.092682068,4.9552911,151254.0
PI4K2B,down,0.0310393362137,0.092701832,54.6861238,55300.0
STON1,down,0.0310420007664,0.092701832,2.1253523,11037.0
GAMT,down,0.031048760662,0.092706096,2.2244827,2593.0
ANKRD11,up,0.0310525510611,0.092706096,3.430547,29123.0
HYI,down,0.0310859849897,0.092775969,2.341091,81888.0
IRAK3,down,0.0310896493166,0.092775969,2.5863106,11213.0
SUN2,down,0.031096133986,0.092781697,4.039013,25777.0
STX16,up,0.0311039307775,0.092791339,2.1050672,8675.0
ALDH4A1,up,0.0311131192787,0.092805129,2.2726355,8659.0
LCE2C,down,0.0311378686106,0.092851699,2.5648652,353140.0
HBEGF,down,0.0311557076732,0.092891266,6.6749719,1839.0
FPGT,up,0.031161981713,0.092896345,4.8345255,8790.0
ECH1,down,0.031240741925,0.093117147,2.180134,1891.0
TMEM89,down,0.0312597443524,0.093146797,9.6637603,440955.0
VAV1,down,0.0312662273089,0.093152458,2.2885134,7409.0
PCIF1,up,0.0312872471504,0.093201421,3.1691218,63935.0
MMS19,up,0.0312931264794,0.093205275,2.2004577,64210.0
CAT,up,0.031309184894,0.093239441,3.997292,847.0
CPSF7,down,0.0313421193881,0.093310177,2.5501806,79869.0
PNPLA5,down,0.0313627884033,0.093358037,5.0742878,150379.0
MXD3,down,0.031385167709,0.093410973,5.4380772,83463.0
TMEM101,up,0.0313982378882,0.093421302,3.981952,84336.0
IER5L,up,0.0314038474351,0.093421302,3.4557575,389792.0
KANSL3,up,0.0314070236977,0.093421302,2.9171271,55683.0
RHD,up,0.0314126293883,0.093424304,2.2761972,6007.0
IFIT5,up,0.0314431180147,0.09348762,4.2319555,24138.0
MICAL1,up,0.0315078441048,0.093625282,2.2432808,64780.0
KCNN1,down,0.0315314301262,0.093649103,4.9492697,3780.0
PDIA5,up,0.0315319880101,0.093649103,2.5215108,10954.0
FOXF1,down,0.0315403848883,0.093649103,4.3523705,2294.0
CST1,down,0.0315408096054,0.093649103,2.146504,1469.0
NAPEPLD,up,0.0315681604185,0.093708611,2.0026362,222236.0
ZNF619,up,0.0316166411251,0.093825118,2.1227399,285267.0
CDRT15L2,up,0.0316236052017,0.093832084,5.8130865,256223.0
OLFML3,up,0.0316895242232,0.094013951,4.1187307,56944.0
MAGEB16,down,0.0317072427437,0.094052789,4.455257,139604.0
NUDT4,up,0.0317352154145,0.094120219,2.5231584,11163.0
THEMIS2,down,0.0317392703834,0.094120219,2.9434099,9473.0
RUSC1,up,0.0317556626551,0.094141459,2.2516652,23623.0
FAM200B,up,0.0317705172574,0.094144301,2.0784656,285550.0
ST20,up,0.0317828031252,0.094153254,2.6747935,400410.0
HNRNPUL2,down,0.0318000134101,0.094190509,2.09735,221092.0
FANCF,up,0.0318885914471,0.09435662,5.3485604,2188.0
TCEAL1,down,0.0319120514916,0.094384815,2.036258,9338.0
AMOTL2,down,0.031924033192,0.094385194,6.6934291,51421.0
CTF1,down,0.0319256964419,0.094385194,5.1279749,1489.0
LMX1A,down,0.0319466633098,0.094432218,2.152722,4009.0
OR2AT4,down,0.0319699717424,0.094474312,6.9374263,341152.0
EXT1,up,0.0319795087256,0.094474348,3.1958848,2131.0
MTRNR2L4,down,0.0320218175887,0.09458149,9.2256835,100463285.0
PRR25,down,0.0320379361075,0.094605703,3.098971,388199.0
INTS9,up,0.0320511235115,0.094622635,3.0154018,55756.0
JMJD4,down,0.032057359918,0.094622635,4.2329894,65094.0
ARHGEF26,up,0.032076122736,0.094663452,2.3787265,26084.0
UGT2B7,down,0.0321010689067,0.094692862,3.4079605,7364.0
GPBP1,up,0.0321017671017,0.094692862,2.1369136,65056.0
TMEM131,down,0.0321047237289,0.094692862,2.652734,23505.0
AEBP2,up,0.0321095288477,0.094693293,4.0183014,121536.0
HEMK1,up,0.0321252980141,0.094726053,3.4724196,51409.0
MRPL45,up,0.0321646507752,0.094828333,2.1180647,84311.0
GM2A,up,0.0321867158017,0.094868382,5.1756045,2760.0
IMPA1,up,0.0321875701912,0.094868382,3.6289596,3612.0
ZNF750,up,0.0322132081353,0.094930181,4.5558282,79755.0
COL13A1,down,0.0322244272343,0.094943335,5.1256376,1305.0
CD40,up,0.0322508273417,0.094958433,2.3827401,958.0
ZKSCAN3,down,0.032287613576,0.09503921,3.0816887,80317.0
ANP32E,down,0.0322940953333,0.095044525,3.0261532,81611.0
EFCAB5,down,0.0322995562277,0.095046834,3.9178291,374786.0
GTSF1L,down,0.0323071862745,0.095047192,2.0556925,149699.0
PPT1,up,0.0323090306736,0.095047192,2.1966112,5538.0
ZNF506,up,0.0323242210828,0.095078118,2.1313945,440515.0
FAM109A,up,0.0323344190457,0.095088291,2.0655374,144717.0
OR51E2,down,0.0323370364617,0.095088291,10.8706422,81285.0
SOCS1,up,0.032364176063,0.095140567,3.7266145,8651.0
MPP6,down,0.0323946590258,0.095202638,2.7099288,51678.0
FAM57A,up,0.0324039987018,0.095216318,5.4510684,79850.0
CYTH4,up,0.0324504653022,0.095315843,4.2143634,27128.0
GSTK1,up,0.032475949805,0.095358601,2.3436584,373156.0
FAM170A,up,0.0324805704024,0.095358601,2.1347522,340069.0
FAM26E,up,0.0324881988054,0.095367221,2.5019394,254228.0
SLC25A14,up,0.0325057191178,0.095404872,3.1786424,9016.0
IL37,up,0.0325723427166,0.095545225,2.4197574,27178.0
HSD17B1,up,0.032605426106,0.095600878,3.2607923,3292.0
GORASP2,up,0.0326115166277,0.095603462,4.9010344,26003.0
MYO7A,up,0.0326157150715,0.095603462,2.7080897,4647.0
BNIP3,up,0.0326392930592,0.095643063,5.9984566,664.0
MCM9,up,0.0326433422132,0.095643063,3.1301247,254394.0
E2F7,down,0.0326541269287,0.095645038,4.9069526,144455.0
TOPBP1,up,0.0326575947165,0.095645038,3.1071527,11073.0
MRS2,up,0.0326710442696,0.095645038,4.4324658,57380.0
GADD45G,down,0.0326721510854,0.095645038,2.9491903,10912.0
SPNS2,up,0.0326804752025,0.095645038,2.8802841,124976.0
UHRF1,up,0.0327110814821,0.095662263,2.5265236,29128.0
CCT4,up,0.0327402202448,0.095706374,2.3634344,10575.0
COPZ2,up,0.0327548297851,0.095735104,2.2053264,51226.0
KIAA0922,up,0.0327894221641,0.095822431,2.8238435,23240.0
FSTL1,up,0.0328276480789,0.095882683,2.0661708,11167.0
ZFYVE28,up,0.0328330274424,0.095882683,2.4508321,57732.0
MAST2,down,0.0328336273308,0.095882683,3.0161271,23139.0
OAS1,down,0.032849814372,0.095913152,3.7200715,4938.0
ATAD2,down,0.0328534988219,0.095913152,5.8351695,29028.0
OR2T6,down,0.0328931490253,0.096001329,3.2958325,254879.0
DDX11,up,0.032952016941,0.096159332,2.2690787,1663.0
CYP51A1,up,0.0329710283724,0.09618719,3.2358596,1595.0
EMILIN2,down,0.0329963241759,0.096246419,23.3117316,84034.0
PTPN4,up,0.0330008018047,0.096246419,2.9168178,5775.0
C3orf23,up,0.0330495496373,0.096360938,2.9817517,285343.0
BATF2,down,0.0330918948829,0.096442897,2.4250774,116071.0
THAP9,up,0.0331201107535,0.096494216,2.3623113,79725.0
TCN2,up,0.0331417099678,0.096532711,2.013948,6948.0
T,up,0.0331816249489,0.096567644,2.5944165,6862.0
COX6B1,up,0.0331828205279,0.096567644,5.7301769,1340.0
CETN2,up,0.0331833922356,0.096567644,2.6327478,1069.0
ALDH16A1,up,0.0331869614678,0.096567644,6.4506984,126133.0
C16orf58,up,0.0331972630322,0.096583792,2.118308,64755.0
NOL3,up,0.0332095840914,0.09660581,2.1472654,8996.0
SHISA9,down,0.0332404936497,0.096668055,3.4035928,729993.0
FGL2,down,0.0332582383434,0.096692375,4.1534029,10875.0
STOM,up,0.0332583713084,0.096692375,3.9992882,2040.0
ILDR2,down,0.0333232592747,0.096839469,2.8780636,387597.0
CRIM1,down,0.0333327562991,0.096845079,3.701784,51232.0
ALDH9A1,up,0.033338854257,0.096845079,4.2016496,223.0
CENPT,up,0.0333406731119,0.096845079,2.6580409,80152.0
ASB14,up,0.0333484530625,0.096845079,2.0098538,142686.0
ATP6AP2,up,0.033353738848,0.096845079,2.1377967,10159.0
ADAM12,down,0.0333907492823,0.096916162,5.5185476,8038.0
