"TERM_ID","Count","M","N","n","pvalue","geneID","p.adjust","TERM"
"GO:0008065",1,3,191076,56,0.000878978242065509,"CLDN1",0.00497595642446593,"establishment of blood-nerve barrier"
"GO:0010482",1,3,191076,56,0.000878978242065509,"TP63",0.00497595642446593,"regulation of epidermal cell division"
"GO:0018894",1,3,191076,56,0.000878978242065509,"PRKCB",0.00497595642446593,"dibenzo-p-dioxin metabolic process"
"GO:0019254",1,3,191076,56,0.000878978242065509,"CRAT",0.00497595642446593,"carnitine metabolic process, CoA-linked"
"GO:0042488",1,3,191076,56,0.000878978242065509,"PRKCB",0.00497595642446593,"positive regulation of odontogenesis of dentin-containing tooth"
"GO:0042662",1,3,191076,56,0.000878978242065509,"DKK1",0.00497595642446593,"negative regulation of mesodermal cell fate specification"
"GO:0044313",1,3,191076,56,0.000878978242065509,"USP13",0.00497595642446593,"protein K6-linked deubiquitination"
"GO:0048807",1,3,191076,56,0.000878978242065509,"TP63",0.00497595642446593,"female genitalia morphogenesis"
"GO:0051707",1,3,191076,56,0.000878978242065509,"KRT8",0.00497595642446593,"response to other organism"
"GO:0140448",1,3,191076,56,0.000878978242065509,"CASP1",0.00497595642446593,"signaling receptor ligand precursor processing"
"GO:1902373",1,3,191076,56,0.000878978242065509,"PKP1",0.00497595642446593,"negative regulation of mRNA catabolic process"
"GO:1904030",1,3,191076,56,0.000878978242065509,"CDKN1C",0.00497595642446593,"negative regulation of cyclin-dependent protein kinase activity"
"GO:1904338",1,3,191076,56,0.000878978242065509,"DKK1",0.00497595642446593,"regulation of dopaminergic neuron differentiation"
"GO:1904378",1,3,191076,56,0.000878978242065509,"USP13",0.00497595642446593,"maintenance of unfolded protein involved in ERAD pathway"
"GO:1904977",1,3,191076,56,0.000878978242065509,"LGALS8",0.00497595642446593,"lymphatic endothelial cell migration"
"GO:2000381",1,3,191076,56,0.000878978242065509,"TP63",0.00497595642446593,"negative regulation of mesoderm development"
"GO:0007204",2,147,191076,56,0.000880910945958083,"CD52/PTGER2",0.00497595642446593,"positive regulation of cytosolic calcium ion concentration"
