"GeneSymbol","PValue","FDR","FoldChange","Direction","Sui1","Sui2","Sui3","Ctrl1","Ctrl2","Ctrl3","logFC"
"KLK3",8.98577305e-05,0.009041378,4.3568436,"down",5.689417,5.981964,5.709718,8.032869,7.986579,7.731501,-2.12328332496888
"IL1F10",9.15692568e-05,0.009168203,11.945062,"up",10.594296,10.02537,10.650919,7.0488987,6.708381,6.778278,3.57834243690768
"DACH1",9.29237556e-05,0.009208711,2.3557174,"up",9.162465,9.158704,9.360001,7.9534216,8.072621,7.946628,1.23616647886597
"SLC50A1",9.29307954e-05,0.009208711,9.4725904,"up",7.4158235,7.6728234,7.7226763,4.302381,4.0785556,4.6991096,3.24375900290599
"AKAP17A",9.33330582e-05,0.009208711,3.448924,"up",14.745487,14.681261,14.921249,13.066382,12.823187,13.099989,1.78614633812577
"F3",9.41785915e-05,0.00921979,13.0792049,"up",10.113629,9.672312,10.272274,6.4269032,6.009263,6.49444,3.70920293528814
"UGCG",9.57619056e-05,0.009244351,12.9660925,"down",7.459329,7.4831104,6.789092,10.949612,11.039343,10.832592,-3.69667186513015
"WWTR1",9.64487804e-05,0.009244351,2.7405764,"up",12.285377,12.068758,12.333421,10.748422,10.861277,10.714419,1.45447935375781
"AANAT",9.65789954e-05,0.009244351,94.4003999,"down",7.2788177,7.0754995,7.1410036,13.242479,14.549823,13.385182,-6.56072106604784
"SHBG",9.67107217e-05,0.009244351,11.6384151,"up",7.8279467,7.985675,8.403456,4.5065536,4.29076,4.797296,3.54082270269963
"PIAS3",9.68780696e-05,0.009244351,7.1732412,"up",5.0599813,5.554218,5.462348,2.40226,2.4321833,2.7142286,2.84262514215971
"FBXO38",9.79669861e-05,0.009279284,6.1208753,"up",5.445325,5.5485096,5.6544843,2.8561244,3.236752,2.7142286,2.61373797655745
"HNRNPH3",9.81572504e-05,0.009279284,5.2172877,"down",9.33643,9.351375,8.901384,11.649812,11.573738,11.515539,-2.38329999095029
"RBM15",9.94456602e-05,0.00935756,5.8409944,"up",8.214514,8.726772,8.663625,6.043471,5.96443,5.958368,2.54621400160934
"CDC42",9.99876548e-05,0.009365203,8.5507439,"up",10.146718,9.8565035,9.993077,6.721832,7.2640624,6.7222543,3.09604993744361
"EID1",0.0001005424549,0.00937397,14.9368038,"up",7.666675,7.4658494,7.951846,3.504078,3.6805494,4.1973443,3.90079956595935
"RSPO3",0.0001010289107,0.009376313,4.6924763,"down",6.909239,7.1770663,7.2069683,9.241617,9.54339,9.199315,-2.23034945854388
"ARHGAP24",0.0001019921732,0.009422686,4.1161539,"up",4.5503197,4.536993,4.9070077,2.62313,2.533071,2.7142286,2.0412969245584
"SCN2B",0.0001040144923,0.009566039,14.9548783,"up",7.1466317,6.5527573,7.122978,3.1670504,3.2334552,2.7142286,3.90254426501023
"FXN",0.0001059615503,0.009649965,2.8496349,"down",6.36327,6.099357,6.1453247,7.679272,7.822329,7.638682,-1.51077709061049
"EEF1B2",0.0001084237758,0.009649965,5.240531,"up",12.994241,12.65207,12.93421,10.364624,10.344238,10.70252,2.38971300112419
"RAB3IP",0.0001084358051,0.009649965,10.65211,"up",5.7977896,6.479433,6.40097,2.927804,2.796958,2.7142286,3.41306732674934
"CABS1",0.0001091875226,0.009649965,6.183542,"up",5.0835223,5.077677,5.578866,2.574245,2.5662913,2.7142286,2.62843346628761
"VARS",0.0001092560938,0.009649965,6.5317625,"up",12.069692,11.949958,12.337396,9.443706,9.160798,9.630125,2.70747233433172
"ZKSCAN1",0.0001099244704,0.009649965,2.4610685,"down",8.382378,8.25924,8.338041,9.620078,9.7631645,9.494271,-1.29928481351935
"YARS2",0.0001102061608,0.009649965,12.9862535,"down",7.716378,7.5842314,7.311795,11.661495,11.0049515,11.042698,-3.69891337197276
"CD1E",0.0001121479612,0.009649965,7.8637998,"up",5.604072,5.153371,5.7012806,2.40226,2.4165552,2.7142286,2.97522659339471
"FAM65A",0.0001123203538,0.009649965,2.4005925,"down",4.281198,4.091248,4.0064554,5.349423,5.413351,5.406299,-1.26339052721509
"KLF7",0.0001123653479,0.009649965,6.5111737,"down",6.930444,6.395221,6.5629406,9.398138,9.1652355,9.433985,-2.70291762611664
"YAF2",0.0001135604057,0.009649965,79.1128789,"down",9.540893,9.315046,8.324294,15.165109,15.744843,15.187803,-6.30584066711667
"CLEC10A",0.000115039084,0.009649965,5.7557442,"up",7.8305497,7.3021235,7.576186,4.928952,5.1739745,5.0309253,2.52500247644376
"ISCU",0.0001152722052,0.009649965,2.8423834,"up",11.433091,11.28915,11.2364025,9.693068,9.968346,9.775926,1.50710116822323
"FOXA3",0.0001160236052,0.009649965,4.8765013,"up",10.53806,10.441111,10.481874,8.336633,8.365433,7.9014397,2.28584644134971
"NRN1",0.0001161058475,0.009649965,22.7234896,"up",6.657739,7.3906984,7.492272,2.40226,2.9058833,2.7142286,4.50611249848134
"NR1I3",0.0001161597968,0.009649965,3.9736233,"up",8.651528,8.70775,9.022014,6.890568,6.6730747,6.846284,1.99045511139451
"SPESP1",0.0001161737268,0.009649965,4.2044158,"up",7.139762,7.096446,7.425547,5.0407114,5.332247,5.0730805,2.07190535315702
"TTC34",0.0001171252001,0.009649965,2.1264493,"up",8.477756,8.655529,8.609639,7.4680696,7.588255,7.42126,1.08844645782728
"HOXA9",0.0001175328247,0.009649965,2.7135531,"up",6.416127,6.386908,6.556442,4.8531137,5.0690155,5.1167984,1.44018314024734
"MOAP1",0.000118577275,0.009649965,4.8980726,"up",4.5939846,4.944487,4.9874053,2.40226,2.5327458,2.7142286,2.29221415791245
"TACR1",0.0001187264263,0.009649965,5.735379,"up",9.87296,9.727588,9.402415,7.1053042,7.332132,7.0058603,2.51988882422787
"INPP5E",0.0001188165128,0.009649965,10.4640759,"up",6.072519,5.568229,6.2652884,2.40226,2.6274288,2.7142286,3.38737300530049
"ANXA11",0.0001192332732,0.009649965,4.0859631,"up",10.937777,10.789733,11.14374,9.103646,8.809356,8.8662195,2.03067617526855
"ATP5E",0.0001199947602,0.009649965,19.217703,"up",13.766701,13.367109,13.748599,9.275151,8.970125,9.844041,4.26436400287485
"HNRNPM",0.0001207150541,0.009649965,2.9120991,"down",7.7718883,7.82938,7.8357654,9.150877,9.469524,9.442811,-1.54205945191224
"RESP18",0.0001209210187,0.009649965,3.0367028,"up",4.3847857,4.0480175,4.2597985,2.5609412,2.6099148,2.7142286,1.60250571984975
"RPS16",0.0001228718897,0.009649965,11.8592059,"up",14.438304,13.947625,13.913835,10.2066145,10.595142,10.794201,3.56793550422426
"COMMD6",0.0001231650626,0.009649965,4.0189287,"up",15.55983,15.776951,15.879118,13.867022,13.540604,13.78784,2.00681098270423
"PPIC",0.0001232270296,0.009649965,3.6756031,"up",11.735355,11.806473,12.019812,9.88337,9.879517,10.16481,1.87798098953874
"CAMK2G",0.0001235039518,0.009649965,14.1093918,"up",8.831647,8.616511,8.897565,5.100368,4.487588,5.3020153,3.81858389529347
"ACE",0.0001239756644,0.009649965,3.038885,"up",7.6038504,7.345957,7.5921288,5.772199,5.971565,5.987546,1.60354208023404
"ZNF721",0.0001244643242,0.009649965,3.2281091,"down",8.217603,8.527493,8.20445,9.924754,10.082084,10.014776,-1.69068933802373
"KIF21A",0.0001249895261,0.009649965,10.4832531,"down",3.5290537,3.7124765,3.2698612,7.2181263,6.9089804,6.5543284,-3.39001456968014
"SALL4",0.0001253027955,0.009649965,52.2976784,"down",10.754961,10.400971,9.45786,15.926155,15.843413,15.970249,-5.70867499862252
"SMARCAL1",0.0001257390695,0.009649965,7.8214667,"up",5.3244123,5.2709813,5.811983,2.40226,2.3885705,2.7142286,2.96743917050006
"FOXS1",0.0001259187589,0.009649965,6.5230258,"up",10.234951,10.229569,10.39178,7.4511504,7.3592396,7.929286,2.70554133470831
"ILF3",0.0001260052287,0.009649965,21.9337796,"up",9.673872,10.475253,10.255574,5.425045,5.5685844,6.045822,4.45508253162933
"SAMD13",0.0001264819806,0.009649965,4.2398418,"up",7.8249063,8.031654,8.198576,5.840065,6.11951,5.84353,2.08401043492681
"TMEM218",0.0001270119634,0.009649965,3.8319215,"up",10.424268,10.515753,10.655601,8.391906,8.602533,8.786979,1.93806800660626
"ADHFE1",0.0001272163909,0.009649965,15.2383554,"up",6.829402,6.59163,7.1833076,2.7501428,3.3510623,2.7142286,3.92963530321111
"RETN",0.0001272692486,0.009649965,4.8658932,"up",8.148135,8.242569,8.057694,5.951884,6.06738,5.58102,2.28270465535212
"PSMB5",0.0001275546147,0.009649965,11.8711876,"up",6.1037836,6.567439,6.846284,3.0118976,3.0832033,2.7142286,3.56939236507575
"RPS5",0.0001279894632,0.009649965,2.6249489,"up",17.456602,17.420856,17.638233,16.08037,16.015665,16.242788,1.39228933804194
"C3orf33",0.0001289365898,0.009649965,3.0470502,"up",6.732073,6.969137,7.1080594,5.31409,5.3228736,5.350066,1.607413268549
"ODF3B",0.0001293084512,0.009649965,2.6424132,"down",7.1150284,6.970559,7.2123003,8.554984,8.370167,8.578305,-1.40185608164153
"LALBA",0.0001299274787,0.009649965,3.6078054,"up",4.748011,4.497416,4.860645,2.9224503,2.9160285,2.7142286,1.8511215237301
"SLC35D1",0.0001302244032,0.009649965,10.7077528,"up",8.516518,8.188709,8.951862,5.293097,5.0463605,5.05588,3.4205838331951
"CHD5",0.0001304410846,0.009649965,4.4835029,"up",4.8108716,4.632779,5.140346,2.693358,2.682531,2.7142286,2.16462633089525
"P2RX6",0.0001304898282,0.009649965,2.4281004,"up",4.02828,4.0139227,3.8522754,2.784769,2.5559962,2.7142286,1.27982807710736
"CLSTN3",0.0001308626282,0.009649965,3.0840086,"down",2.9406316,3.1614065,3.0257099,4.807459,4.4950886,4.6996207,-1.62480678832689
"TBC1D7",0.0001312493592,0.009649965,6.3839127,"up",8.5016775,8.912462,8.902749,5.853502,6.172951,6.2671127,2.67444092284186
"PATZ1",0.0001326738577,0.009649965,4.1188883,"up",4.6392603,4.382533,4.5433993,2.40226,2.321939,2.7142286,2.04225500233602
"SERF1B",0.0001327624722,0.009649965,3.7757214,"down",4.535393,4.702815,4.804794,6.703318,6.705631,6.38431,-1.9167523161651
"NFKB2",0.0001329522034,0.009649965,10.839122,"up",8.342564,8.562647,8.953187,5.035098,5.013703,5.495069,3.43817599387185
"H2AFV",0.0001330023884,0.009649965,3.4138543,"up",6.945795,7.170164,7.305468,5.3859315,5.251965,5.469326,1.77140148685043
"TSPAN13",0.0001330265794,0.009649965,6.8332436,"up",10.177773,10.306616,10.249439,7.1159687,7.75524,7.5449076,2.77257055872351
"KIAA1456",0.0001330594776,0.009649965,74.4839735,"up",10.342624,9.771439,10.29798,3.179857,4.499886,4.0757256,6.2188581333565
"TELO2",0.0001334140349,0.009649965,6.8183157,"up",6.9653573,6.6247015,6.8547664,4.0565133,3.7573013,4.3227644,2.76941540034028
"SNX7",0.0001339025546,0.009650955,3.476216,"up",8.589316,8.717517,8.880016,7.0626245,6.7545247,6.9771466,1.7975177290013
"C15orf57",0.0001349294931,0.009658359,5.1950398,"up",4.8609624,5.389045,5.130619,2.8724077,2.6625857,2.7142286,2.37713480188072
"DNAJB11",0.0001352620813,0.009658359,2.2543966,"down",9.37552,9.211444,9.119853,10.384716,10.368136,10.472189,-1.17274134094097
"EPB49",0.0001363858917,0.009692459,5.4193305,"up",7.406889,6.9743643,7.485023,4.9146576,4.9061723,4.7311025,2.43811463313086
"BTN3A1",0.0001382169301,0.009788359,4.9284719,"up",4.7340016,4.6906233,5.1071467,2.40226,2.5118618,2.7142286,2.30114040035001
"RAI14",0.0001394293536,0.009839936,2.7820944,"up",4.1167736,3.9817467,3.962096,2.40226,2.5156136,2.7142286,1.47617137318758
"MANEAL",0.0001411145238,0.009896025,24.9100648,"down",4.169091,4.0693398,4.3131456,8.215836,9.290537,8.961174,-4.63865686943749
"RPL14",0.0001416847842,0.009896025,32.9597258,"up",10.262134,10.6204,10.7458,5.303118,5.065107,6.132212,5.0426323353264
"IL2RG",0.0001435771363,0.009901192,11.4948054,"up",6.5887613,5.884944,6.6178055,2.8743522,2.9341996,2.7142286,3.52291013720867
"CCR2",0.0001438460675,0.009901192,6.098694,"up",5.675222,5.3489227,5.6301565,2.8809066,3.233665,2.7142286,2.60850033096242
"SCRIB",0.0001443643492,0.009901192,5.3976697,"up",6.9141827,6.7968044,7.156258,4.2990055,4.766535,4.5046945,2.43233669656178
"MCEE",0.0001453280674,0.009901192,11.4162743,"up",6.275801,6.4039946,6.639822,2.6907477,3.3755813,2.7142286,3.51301999901266
"BMP3",0.0001453440545,0.009901192,27.7067899,"up",10.475253,10.610866,11.074419,5.9173093,6.4292817,5.437444,4.79216766519335
"KANSL2",0.0001454372514,0.009901192,8.7219708,"up",8.449898,8.629308,8.058133,5.241346,5.5083275,5.013703,3.12465416047619
"SPHAR",0.0001456058772,0.009901192,4.3169558,"up",12.748062,12.575136,12.67221,10.565075,10.306616,10.793674,2.1100143215584
"PDLIM1",0.0001457668892,0.009901192,4.6175135,"up",14.4243965,14.641401,14.67576,12.403301,12.126102,12.590806,2.20711617915132
"FOXN1",0.0001467442234,0.009901192,3.913334,"up",8.024322,8.060487,8.254347,5.926399,6.1676393,6.339923,1.96839824838843
"MAGEE1",0.0001472000013,0.009901192,5.6617459,"up",11.136998,10.696122,10.975404,8.276427,8.675216,8.35314,2.50124700232807
"RTN1",0.0001473266975,0.009901192,10.9282183,"up",6.260931,6.550727,6.803229,3.2390747,3.3116248,2.7142286,3.44998630291624
"TMEM230",0.0001479728973,0.009901192,5.0484896,"up",10.3287735,10.778237,10.759458,8.274136,8.426181,8.158596,2.33585182894972
"FAM63B",0.0001485358611,0.009901192,11.7771931,"down",6.9769316,6.8723774,6.1902475,10.187446,10.350797,10.175085,-3.55792383242264
"DNMBP",0.0001485787775,0.009901192,18.0393323,"up",9.203595,8.498052,8.901758,4.5890503,4.3860846,5.109048,4.1730740351821
"TEX264",0.0001516737413,0.009999072,6.9345707,"up",5.5643187,5.2114477,5.8546453,2.890029,2.6447344,2.7142286,2.79380657207278
"ZP3",0.0001518755279,0.009999072,4.0959256,"up",8.729329,8.339271,8.352931,6.435405,6.3213425,6.562215,2.03418950989702
"AGFG1",0.0001528279193,0.009999072,8.2228452,"up",9.151043,9.719168,9.671588,6.394722,6.3186336,6.7095304,3.03963766953978
"SH3RF3",0.0001529993265,0.009999072,27.2256156,"up",10.407754,9.727979,10.365271,5.2715034,5.903404,5.0254183,4.766892765061
"COX7A2",0.0001542595475,0.01004912,5.2595241,"up",4.881997,4.8046274,5.267378,2.40226,2.652717,2.7142286,2.39493226536719
"C14orf80",0.0001558227924,0.010089153,134.6249439,"down",5.2408257,4.706327,3.9185915,11.244703,12.348312,11.491135,-7.07280193335417
"PPIL2",0.0001571333731,0.010089153,2.80535,"up",8.543562,8.697295,8.8390875,7.1106195,7.3301396,7.174643,1.48818077502809
"WFS1",0.0001571975061,0.010089153,5.5667309,"up",10.996167,11.301035,11.220415,8.885273,8.391334,8.810519,2.47683034391526
"SEMA4A",0.0001572588974,0.010089153,4.3071106,"up",8.570808,8.299764,8.772361,6.3246574,6.5535545,6.44456,2.10672037025329
"MAGEC3",0.0001576805755,0.010089153,6.7144764,"up",8.773237,8.99479,9.025719,6.241318,6.4662023,5.844401,2.7472749015774
"SRPX2",0.0001581211202,0.010089153,3.4396602,"down",6.9843583,7.0118546,7.246545,8.666522,8.961973,8.961061,-1.78226604981441
"ZFX",0.0001586445049,0.010089153,2.1832177,"down",3.9998317,4.2600665,4.118869,5.2406816,5.20548,5.3119736,-1.12645599613304
"IAH1",0.0001588452114,0.010089153,4.5573265,"up",8.114757,8.223147,8.05321,5.8094254,5.774946,6.2421794,2.18818773309289
"WDR81",0.0001608588354,0.010156075,3.3154169,"up",4.332775,4.0932937,4.3038073,2.40226,2.4258165,2.7142286,1.72919029469546
"PAIP1",0.0001608982084,0.010156075,6.0943941,"up",7.4814267,7.9565043,7.789834,5.234651,4.8805246,5.290141,2.60748279633746
"COLEC10",0.0001619094173,0.010188263,3.7192564,"down",2.4719083,2.4393156,2.5298138,4.362385,4.1479216,4.6157737,-1.8950142086269
"KDM1B",0.0001635277042,0.010258335,23.2265311,"up",9.14211,8.802014,9.674821,4.578695,4.354981,5.0721636,4.53770179752627
"ABL2",0.000164702374,0.010300233,6.4704351,"down",2.9362621,2.4393156,2.5298138,5.3078413,5.553333,5.1258054,-2.69386272852484
"FAM83G",0.0001654732694,0.0103167,11.5207258,"down",3.0921187,3.0430515,2.5298138,6.0663424,6.695663,6.4814577,-3.5261597036013
"TEPP",0.0001669547945,0.010354773,4.3396439,"up",12.302327,12.076873,12.536875,10.29298,10.030194,10.240171,2.11757666368779
"RAE1",0.0001678354768,0.010354773,16.9980385,"up",6.050411,6.9077415,6.90271,2.40226,2.4824848,2.7142286,4.08729637009784
"TH",0.0001678626466,0.010354773,5.3117541,"up",4.923315,5.00301,5.473183,2.8022437,2.6554706,2.7142286,2.40918836074321
"PLSCR3",0.0001685440816,0.010354773,11.1382808,"up",13.661119,13.622317,13.791084,10.276737,10.61279,9.752629,3.47745466394584
"CREBRF",0.0001692441327,0.010354773,7.54843,"down",5.3285894,5.957092,5.5110183,8.5601845,8.671026,8.314019,-2.91617660910658
"SPINK4",0.0001694428485,0.010354773,3.2420002,"up",9.213596,9.362738,9.23924,7.806884,7.452991,7.4650464,1.69688417985576
"C17orf99",0.0001698338135,0.010354773,2.0609462,"down",6.1567373,6.2648845,6.248779,7.3846107,7.145663,7.2700477,-1.04330684451508
"BIN1",0.0001701596224,0.010354773,5.8236945,"up",12.153132,12.143707,12.559405,9.710662,9.978885,9.540893,2.54193467646809
"SRSF6",0.0001719561583,0.010374729,2.7376316,"up",14.984627,14.880038,15.212586,13.616039,13.486388,13.616039,1.45292831781116
"FGA",0.0001721915182,0.010374729,7.9969881,"up",10.66352,10.429209,10.640473,7.6983495,7.864253,7.1722293,2.99945674107928
"PIGV",0.0001729124862,0.010374729,16.17022,"up",7.3840733,7.6675444,7.8072243,3.3297148,3.340016,4.143309,4.01526740206937
"SH2B2",0.000173084141,0.010374729,8.6302975,"up",8.514584,8.097621,8.8197975,5.2891645,5.5574536,5.2571535,3.10941029224049
"CGRRF1",0.0001735502076,0.010374729,4.606947,"up",11.011672,10.91284,11.014719,8.800728,8.487908,9.039162,2.2038110007472
"SLC22A1",0.000174443186,0.01039753,43.4985026,"up",10.115724,11.066602,10.936632,5.277056,4.7854295,5.727791,5.44289383311914
"TMEM216",0.0001755245046,0.010431391,3.7538056,"up",8.738495,8.421168,8.851842,6.719614,6.6886425,6.8781867,1.90835393861365
"IDH3B",0.0001762080654,0.010441484,2.4968518,"up",10.328108,10.284278,10.476408,9.080005,9.1571865,8.891272,1.32011019301215
"SENP8",0.0001803577494,0.010639614,4.4949816,"up",4.548654,5.0882497,4.917843,2.6234398,2.7121327,2.7142286,2.16831521014616
"HIST1H2AC",0.0001813238886,0.010639614,17.4886667,"up",6.1084185,7.1109743,6.777526,2.40226,2.495385,2.7142286,4.12834840023499
"PGAP2",0.0001820114354,0.010639614,3.7321991,"up",7.5585775,7.782459,7.9348755,5.738438,5.7999225,6.0374737,1.90002595106664
"GNLY",0.0001821690327,0.010639614,3.9174119,"up",8.000239,7.9056845,8.239356,6.137019,5.867062,6.231496,1.96990082980639
"SAPCD2",0.0001845968246,0.010742913,10.4758398,"up",16.542074,15.843413,16.56981,13.09922,12.90511,12.783985,3.38899399768844
"RAB34",0.0001849948043,0.010742913,12.3495971,"up",6.632653,5.7844257,6.520458,2.5706007,2.7735312,2.7142286,3.62639207019419
"NEIL2",0.0001861178752,0.010777338,3.8320879,"down",8.112346,8.022454,8.102933,9.8565035,10.302989,9.8926325,-1.93813065382975
"GNAS",0.0001866485858,0.010777365,2.4722001,"up",15.67893,15.66333,15.620834,14.4243965,14.465102,14.156209,1.30579551977722
"PAMR1",0.0001898094709,0.010848522,3.9277325,"up",6.3433776,6.7283087,6.7394075,4.5525613,4.560875,4.7765675,1.97369667759945
"FAM110B",0.0001906463977,0.010848522,78.1235535,"down",8.922205,8.270478,8.16018,14.598467,15.513716,14.103737,-6.28768566751494
"CD99",0.0001918499017,0.010848522,14.2417073,"up",11.875114,11.050699,11.740693,7.5569134,8.000239,7.613203,3.83205020225895
"C12orf74",0.0001921349161,0.010848522,6.0493444,"down",5.344054,5.858923,5.430783,7.9443054,8.347433,8.132358,-2.59677879823527
"FAM86C1",0.0001923768661,0.010848522,4.9104469,"up",4.932071,4.6343613,5.2172327,2.626205,2.5556684,2.7142286,2.29585433025768
"ART4",0.0001934183557,0.010848522,7.1816541,"up",6.5449305,6.7317305,6.80557,3.8036265,3.525248,4.220408,2.84431616814708
"SLC38A6",0.0001939634639,0.010848522,3.6043859,"up",11.2076,10.846357,11.132564,9.174281,9.0829735,9.380006,1.8497534801337
"YBX2",0.0001943979531,0.010848522,3.3378358,"up",10.806204,10.558086,10.767541,8.77927,9.151815,8.984007,1.73891298515217
"SLC10A3",0.00019451836,0.010848522,2.0602697,"up",7.6267605,7.5580187,7.817812,6.6256166,6.6527786,6.5956964,1.04283320604158
"TAF6",0.0001949220656,0.010848522,9.6619597,"up",5.574009,5.528688,6.22956,2.40226,2.3988209,2.7142286,3.27231583530659
"ACADL",0.0001950428745,0.010848522,2.6333861,"up",7.82938,7.7207723,7.9654055,6.459214,6.569784,6.2958026,1.39691906096566
"CCL23",0.0001969184931,0.010848522,16.8970556,"up",8.087609,8.3873415,8.494333,3.8784986,4.044448,4.810237,4.0786999661662
"TMBIM4",0.0001974378853,0.010848522,9.0111194,"up",12.606154,12.935431,13.13724,9.787437,9.369802,10.006467,3.17170633495296
"C7orf26",0.0001979183732,0.010848522,4.6407164,"up",4.50941,4.9327335,5.037864,2.5708435,2.5518928,2.7142286,2.21434753529842
"SEMA4D",0.0001981353809,0.010848522,3.6921658,"up",16.710318,16.801622,17.086288,15.149586,14.950525,14.844715,1.88446733994657
"IL17RE",0.0001989665232,0.010848522,4.1642017,"up",8.294923,8.419451,8.656889,6.3544188,6.6195807,6.2231436,2.05803994965133
"MAP4",0.0001989692925,0.010848522,37.1047505,"down",10.753027,10.276363,10.410625,15.212586,16.428837,15.439188,-5.21353200097998
"HLA-F",0.0001992706875,0.010848522,72.7192963,"down",10.265694,10.002769,8.923857,15.728117,16.385761,15.631241,-6.18426633361888
"TACC1",0.0002005258686,0.010848522,5.131537,"down",3.794735,3.8845954,3.694525,6.010004,6.494064,5.9479604,-2.35939100715067
"TAF1L",0.0002007559476,0.010848522,3.1867375,"up",8.237127,8.4126625,8.508323,6.5121984,6.810256,6.8194175,1.67208018540213
"CDK5RAP3",0.0002007792041,0.010848522,5.0595735,"down",4.1308856,3.6176205,3.8586392,6.3654146,6.018493,6.240285,-2.33901577713932
"NUDT6",0.0002016036047,0.010848522,5.832352,"up",6.509619,6.4448376,6.649694,3.755015,3.8591242,4.357778,2.54407779328104
